FIPS,Tract,County,State,measure,value
51650990100,Census Tract 9901,Hampton City,Virginia,Water Discharge,
51670820100,Census Tract 8201,Hopewell City,Virginia,Water Discharge,0.000163605
51670820300,Census Tract 8203,Hopewell City,Virginia,Water Discharge,0.000150668047818
51670820400,Census Tract 8204,Hopewell City,Virginia,Water Discharge,0.000125619981284
51670820500,Census Tract 8205,Hopewell City,Virginia,Water Discharge,0.000102344049403
51670820600,Census Tract 8206,Hopewell City,Virginia,Water Discharge,0.000164401074744
51670820700,Census Tract 8207,Hopewell City,Virginia,Water Discharge,0.000205281
51670980100,Census Tract 9801,Hopewell City,Virginia,Water Discharge,
51680000100,Census Tract 1,Lynchburg City,Virginia,Water Discharge,0.007536578803504
51680000201,Census Tract 2.01,Lynchburg City,Virginia,Water Discharge,0.00105425903901
51680000203,Census Tract 2.03,Lynchburg City,Virginia,Water Discharge,0.000829864
51680000204,Census Tract 2.04,Lynchburg City,Virginia,Water Discharge,0.000695748762525
51680000205,Census Tract 2.05,Lynchburg City,Virginia,Water Discharge,0.00081614756465
51680000300,Census Tract 3,Lynchburg City,Virginia,Water Discharge,0.001717570912484
51680000400,Census Tract 4,Lynchburg City,Virginia,Water Discharge,0.012227693812749
51680000500,Census Tract 5,Lynchburg City,Virginia,Water Discharge,0.036781077
51680000600,Census Tract 6,Lynchburg City,Virginia,Water Discharge,0.00274541602248
51680000700,Census Tract 7,Lynchburg City,Virginia,Water Discharge,0.001264161494164
51680000801,Census Tract 8.01,Lynchburg City,Virginia,Water Discharge,0.000900744
51680000802,Census Tract 8.02,Lynchburg City,Virginia,Water Discharge,0.000654759592938
51680000901,Census Tract 9.01,Lynchburg City,Virginia,Water Discharge,0.000542681995419
51680000902,Census Tract 9.02,Lynchburg City,Virginia,Water Discharge,0.000522829061637
51680001000,Census Tract 10,Lynchburg City,Virginia,Water Discharge,0.000732515755337
51680001100,Census Tract 11,Lynchburg City,Virginia,Water Discharge,0.004908316647028
51680001400,Census Tract 14,Lynchburg City,Virginia,Water Discharge,0.000487781348507
51680001601,Census Tract 16.01,Lynchburg City,Virginia,Water Discharge,0.000432025021565
51680001602,Census Tract 16.02,Lynchburg City,Virginia,Water Discharge,0.000343938962275
51680001603,Census Tract 16.03,Lynchburg City,Virginia,Water Discharge,0.00038120641938
51680001700,Census Tract 17,Lynchburg City,Virginia,Water Discharge,0.000352977961684
51680001800,Census Tract 18,Lynchburg City,Virginia,Water Discharge,0.000418883537168
51680001900,Census Tract 19,Lynchburg City,Virginia,Water Discharge,0.00315682501898
51690000100,Census Tract 1,Martinsville City,Virginia,Water Discharge,0.00088395820509
51690000200,Census Tract 2,Martinsville City,Virginia,Water Discharge,0.005240201172466
51690000300,Census Tract 3,Martinsville City,Virginia,Water Discharge,0.001317948553472
51690000400,Census Tract 4,Martinsville City,Virginia,Water Discharge,0.002941338611647
51690000500,Census Tract 5,Martinsville City,Virginia,Water Discharge,0.003283269796931
51700030100,Census Tract 301,Newport News City,Virginia,Water Discharge,0.750536258900265
51700030300,Census Tract 303,Newport News City,Virginia,Water Discharge,0.005434184037794
51700030400,Census Tract 304,Newport News City,Virginia,Water Discharge,0.460052977675355
51700030500,Census Tract 305,Newport News City,Virginia,Water Discharge,0.004459757279648
51700030600,Census Tract 306,Newport News City,Virginia,Water Discharge,0.002807543950749
51700030800,Census Tract 308,Newport News City,Virginia,Water Discharge,0.00128823262086
51700030900,Census Tract 309,Newport News City,Virginia,Water Discharge,0.001422154534404
51700031100,Census Tract 311,Newport News City,Virginia,Water Discharge,0.002173639949511
51700031200,Census Tract 312,Newport News City,Virginia,Water Discharge,0.001757536588981
51700031300,Census Tract 313,Newport News City,Virginia,Water Discharge,0.001292312238692
51700031400,Census Tract 314,Newport News City,Virginia,Water Discharge,0.001231010872911
51700031500,Census Tract 315,Newport News City,Virginia,Water Discharge,0.001470647788102
51700031602,Census Tract 316.02,Newport News City,Virginia,Water Discharge,2.4533038033e-05
51700031603,Census Tract 316.03,Newport News City,Virginia,Water Discharge,2.0616143889e-05
51700031604,Census Tract 316.04,Newport News City,Virginia,Water Discharge,8.5335331588e-05
51700031701,Census Tract 317.01,Newport News City,Virginia,Water Discharge,6.1669723529e-05
51700031702,Census Tract 317.02,Newport News City,Virginia,Water Discharge,1.6398970845e-05
51700031800,Census Tract 318,Newport News City,Virginia,Water Discharge,0.000216957420041
51700031901,Census Tract 319.01,Newport News City,Virginia,Water Discharge,0.000123065536857
51700031902,Census Tract 319.02,Newport News City,Virginia,Water Discharge,0.000153096940984
51700032001,Census Tract 320.01,Newport News City,Virginia,Water Discharge,5.80140925e-06
51700032002,Census Tract 320.02,Newport News City,Virginia,Water Discharge,3.4547841342e-05
51700032005,Census Tract 320.05,Newport News City,Virginia,Water Discharge,4.353287913e-06
51700032006,Census Tract 320.06,Newport News City,Virginia,Water Discharge,2.9699498154e-05
51700032007,Census Tract 320.07,Newport News City,Virginia,Water Discharge,4.474154969e-06
51700032113,Census Tract 321.13,Newport News City,Virginia,Water Discharge,2.1958892859e-05
51700032114,Census Tract 321.14,Newport News City,Virginia,Water Discharge,9.46917e-05
51700032117,Census Tract 321.17,Newport News City,Virginia,Water Discharge,2.7255240439e-05
51700032123,Census Tract 321.23,Newport News City,Virginia,Water Discharge,1.040490842e-06
51700032124,Census Tract 321.24,Newport News City,Virginia,Water Discharge,6.285854696e-05
51700032126,Census Tract 321.26,Newport News City,Virginia,Water Discharge,0.000289578769231
51700032128,Census Tract 321.28,Newport News City,Virginia,Water Discharge,5.2476950706e-05
51700032129,Census Tract 321.29,Newport News City,Virginia,Water Discharge,4.8880942074e-05
51700032130,Census Tract 321.30,Newport News City,Virginia,Water Discharge,4.482613848e-05
51700032131,Census Tract 321.31,Newport News City,Virginia,Water Discharge,0.00018373530525
51700032132,Census Tract 321.32,Newport News City,Virginia,Water Discharge,1.6690659086e-05
51700032133,Census Tract 321.33,Newport News City,Virginia,Water Discharge,6.4561058537e-05
51700032134,Census Tract 321.34,Newport News City,Virginia,Water Discharge,3.8869902919e-05
51700032211,Census Tract 322.11,Newport News City,Virginia,Water Discharge,1.26724954e-06
51700032212,Census Tract 322.12,Newport News City,Virginia,Water Discharge,9.422565475e-06
51700032223,Census Tract 322.23,Newport News City,Virginia,Water Discharge,1.601590041e-06
51700032225,Census Tract 322.25,Newport News City,Virginia,Water Discharge,6.884219013e-06
51700032226,Census Tract 322.26,Newport News City,Virginia,Water Discharge,9.76596097e-07
51700032227,Census Tract 322.27,Newport News City,Virginia,Water Discharge,1.11861185e-06
51700032228,Census Tract 322.28,Newport News City,Virginia,Water Discharge,1.146013815e-06
51700032300,Census Tract 323,Newport News City,Virginia,Water Discharge,1.917042233e-06
51700032400,Census Tract 324,Newport News City,Virginia,Water Discharge,5.0818133366e-05
51710000100,Census Tract 1,Norfolk City,Virginia,Water Discharge,8.7936397582e-05
51710000201,Census Tract 2.01,Norfolk City,Virginia,Water Discharge,9.2590152975e-05
51710000202,Census Tract 2.02,Norfolk City,Virginia,Water Discharge,9.716294673e-05
51710000300,Census Tract 3,Norfolk City,Virginia,Water Discharge,9.1829262307e-05
51710000400,Census Tract 4,Norfolk City,Virginia,Water Discharge,0.001057251547855
51710000500,Census Tract 5,Norfolk City,Virginia,Water Discharge,0.000105033549655
51710000600,Census Tract 6,Norfolk City,Virginia,Water Discharge,0.000114141786507
51710000700,Census Tract 7,Norfolk City,Virginia,Water Discharge,0.00012470397619
51710000800,Census Tract 8,Norfolk City,Virginia,Water Discharge,0.000129346009786
51710000901,Census Tract 9.01,Norfolk City,Virginia,Water Discharge,0.00113303003821
51710000902,Census Tract 9.02,Norfolk City,Virginia,Water Discharge,0.002748383
51710001100,Census Tract 11,Norfolk City,Virginia,Water Discharge,0.001550503978353
51710001200,Census Tract 12,Norfolk City,Virginia,Water Discharge,0.001617405954666
51710001300,Census Tract 13,Norfolk City,Virginia,Water Discharge,0.000295640687206
51710001400,Census Tract 14,Norfolk City,Virginia,Water Discharge,0.000291762171249
51710001500,Census Tract 15,Norfolk City,Virginia,Water Discharge,0.000409911761157
51710001600,Census Tract 16,Norfolk City,Virginia,Water Discharge,0.00043481607732
51710001700,Census Tract 17,Norfolk City,Virginia,Water Discharge,0.000627656394218
51710002000,Census Tract 20,Norfolk City,Virginia,Water Discharge,0.000450274
51710002100,Census Tract 21,Norfolk City,Virginia,Water Discharge,0.003230462
51710002200,Census Tract 22,Norfolk City,Virginia,Water Discharge,0.00236082501469
51710002300,Census Tract 23,Norfolk City,Virginia,Water Discharge,0.034697539129835
51710002400,Census Tract 24,Norfolk City,Virginia,Water Discharge,0.011328824018492
51710002500,Census Tract 25,Norfolk City,Virginia,Water Discharge,0.014406535048454
51710002600,Census Tract 26,Norfolk City,Virginia,Water Discharge,0.060201475747229
51710002700,Census Tract 27,Norfolk City,Virginia,Water Discharge,0.010606099685131
51710002800,Census Tract 28,Norfolk City,Virginia,Water Discharge,0.014050066658637
51710002900,Census Tract 29,Norfolk City,Virginia,Water Discharge,0.007395465338174
51710003000,Census Tract 30,Norfolk City,Virginia,Water Discharge,0.003607519432447
51710003100,Census Tract 31,Norfolk City,Virginia,Water Discharge,0.002541744356825
51710003200,Census Tract 32,Norfolk City,Virginia,Water Discharge,0.00094013515462
51710003300,Census Tract 33,Norfolk City,Virginia,Water Discharge,0.000107294055187
51710003400,Census Tract 34,Norfolk City,Virginia,Water Discharge,0.001065246097244
51710003501,Census Tract 35.01,Norfolk City,Virginia,Water Discharge,0.001472529950246
51710003600,Census Tract 36,Norfolk City,Virginia,Water Discharge,0.003573924
51710003700,Census Tract 37,Norfolk City,Virginia,Water Discharge,0.004171845653631
51710003800,Census Tract 38,Norfolk City,Virginia,Water Discharge,0.005195031264642
51710004001,Census Tract 40.01,Norfolk City,Virginia,Water Discharge,0.005260269
51710004002,Census Tract 40.02,Norfolk City,Virginia,Water Discharge,0.009517244682149
51710004100,Census Tract 41,Norfolk City,Virginia,Water Discharge,0.003184219
51710004200,Census Tract 42,Norfolk City,Virginia,Water Discharge,0.002560292814688
51710004300,Census Tract 43,Norfolk City,Virginia,Water Discharge,1.0866709174e-05
51710004400,Census Tract 44,Norfolk City,Virginia,Water Discharge,0.000120452032555
51710004500,Census Tract 45,Norfolk City,Virginia,Water Discharge,0.000112366
51710004600,Census Tract 46,Norfolk City,Virginia,Water Discharge,4.4529731743e-05
51710004700,Census Tract 47,Norfolk City,Virginia,Water Discharge,0.000399811089249
51710004800,Census Tract 48,Norfolk City,Virginia,Water Discharge,0.004634787261538
51710004900,Census Tract 49,Norfolk City,Virginia,Water Discharge,0.010551702352532
51710005000,Census Tract 50,Norfolk City,Virginia,Water Discharge,0.007172289634008
51710005100,Census Tract 51,Norfolk City,Virginia,Water Discharge,0.001359611316731
51710005500,Census Tract 55,Norfolk City,Virginia,Water Discharge,0.000169069329713
51710005601,Census Tract 56.01,Norfolk City,Virginia,Water Discharge,0.000113618862884
51710005602,Census Tract 56.02,Norfolk City,Virginia,Water Discharge,0.000140548080703
51710005701,Census Tract 57.01,Norfolk City,Virginia,Water Discharge,0.00018414162963
51710005702,Census Tract 57.02,Norfolk City,Virginia,Water Discharge,0.000255423310976
51710005800,Census Tract 58,Norfolk City,Virginia,Water Discharge,0.000134885317505
51710005901,Census Tract 59.01,Norfolk City,Virginia,Water Discharge,0.000124646590167
51710005902,Census Tract 59.02,Norfolk City,Virginia,Water Discharge,0.000153470374164
51710005903,Census Tract 59.03,Norfolk City,Virginia,Water Discharge,7.9343495849e-05
51710006000,Census Tract 60,Norfolk City,Virginia,Water Discharge,0.001356222787088
51710006100,Census Tract 61,Norfolk City,Virginia,Water Discharge,0.000160019533618
51710006200,Census Tract 62,Norfolk City,Virginia,Water Discharge,8.7749797254e-05
51710006400,Census Tract 64,Norfolk City,Virginia,Water Discharge,0.00060937412782
51710006501,Census Tract 65.01,Norfolk City,Virginia,Water Discharge,7.9450096485e-05
51710006502,Census Tract 65.02,Norfolk City,Virginia,Water Discharge,3.5719082273e-05
51710006601,Census Tract 66.01,Norfolk City,Virginia,Water Discharge,0.000106381
51710006602,Census Tract 66.02,Norfolk City,Virginia,Water Discharge,9.7809354077e-05
51710006603,Census Tract 66.03,Norfolk City,Virginia,Water Discharge,8.6873062649e-05
51710006604,Census Tract 66.04,Norfolk City,Virginia,Water Discharge,6.280248173e-05
51710006605,Census Tract 66.05,Norfolk City,Virginia,Water Discharge,8.2910515289e-05
51710006606,Census Tract 66.06,Norfolk City,Virginia,Water Discharge,0.000112938403576
51710006607,Census Tract 66.07,Norfolk City,Virginia,Water Discharge,7.017720007e-05
51710006800,Census Tract 68,Norfolk City,Virginia,Water Discharge,6.34581e-05
51710006901,Census Tract 69.01,Norfolk City,Virginia,Water Discharge,7.9587722319e-05
51710006902,Census Tract 69.02,Norfolk City,Virginia,Water Discharge,9.1716889158e-05
51710007001,Census Tract 70.01,Norfolk City,Virginia,Water Discharge,0.000116828
51710007002,Census Tract 70.02,Norfolk City,Virginia,Water Discharge,0.000151925492013
51710980100,Census Tract 9801,Norfolk City,Virginia,Water Discharge,
51710980200,Census Tract 9802,Norfolk City,Virginia,Water Discharge,0.000170148
51710980300,Census Tract 9803,Norfolk City,Virginia,Water Discharge,
51710990000,Census Tract 9900,Norfolk City,Virginia,Water Discharge,
51730810100,Census Tract 8101,Petersburg City,Virginia,Water Discharge,0.000129700018792
51730810300,Census Tract 8103,Petersburg City,Virginia,Water Discharge,0.043651557324484
51730810400,Census Tract 8104,Petersburg City,Virginia,Water Discharge,0.000182309248815
51730810500,Census Tract 8105,Petersburg City,Virginia,Water Discharge,0.033733400615576
51730810600,Census Tract 8106,Petersburg City,Virginia,Water Discharge,0.003793641983554
51730810700,Census Tract 8107,Petersburg City,Virginia,Water Discharge,7.5433295767e-05
51730810900,Census Tract 8109,Petersburg City,Virginia,Water Discharge,2.6423150852e-05
51730811000,Census Tract 8110,Petersburg City,Virginia,Water Discharge,0.000929633428828
51730811100,Census Tract 8111,Petersburg City,Virginia,Water Discharge,0.000351921808797
51730811200,Census Tract 8112,Petersburg City,Virginia,Water Discharge,1.040006337e-06
51730811300,Census Tract 8113,Petersburg City,Virginia,Water Discharge,0.000405255770853
51735340100,Census Tract 3401,Poquoson City,Virginia,Water Discharge,3.286670387e-05
51735340200,Census Tract 3402,Poquoson City,Virginia,Water Discharge,0.000110621942795
51735340300,Census Tract 3403,Poquoson City,Virginia,Water Discharge,1.2055603409e-05
51735990100,Census Tract 9901,Poquoson City,Virginia,Water Discharge,
51740210200,Census Tract 2102,Portsmouth City,Virginia,Water Discharge,9.3220472298e-05
51740210300,Census Tract 2103,Portsmouth City,Virginia,Water Discharge,1.5982226473e-05
51740210400,Census Tract 2104,Portsmouth City,Virginia,Water Discharge,2.48173e-05
51740210500,Census Tract 2105,Portsmouth City,Virginia,Water Discharge,7.52097e-06
51740210600,Census Tract 2106,Portsmouth City,Virginia,Water Discharge,0.003258691536334
51740210900,Census Tract 2109,Portsmouth City,Virginia,Water Discharge,0.020442812506015
51740211100,Census Tract 2111,Portsmouth City,Virginia,Water Discharge,0.004875934903259
51740211400,Census Tract 2114,Portsmouth City,Virginia,Water Discharge,5.95356957e-06
51740211500,Census Tract 2115,Portsmouth City,Virginia,Water Discharge,7.17423682e-06
51740211600,Census Tract 2116,Portsmouth City,Virginia,Water Discharge,1.4764963741e-05
51740211700,Census Tract 2117,Portsmouth City,Virginia,Water Discharge,0.000377937372827
51740211800,Census Tract 2118,Portsmouth City,Virginia,Water Discharge,0.003556386482056
51740211900,Census Tract 2119,Portsmouth City,Virginia,Water Discharge,0.003865593645833
51740212000,Census Tract 2120,Portsmouth City,Virginia,Water Discharge,0.005491734101584
51740212100,Census Tract 2121,Portsmouth City,Virginia,Water Discharge,0.008641893672374
51740212300,Census Tract 2123,Portsmouth City,Virginia,Water Discharge,0.001819284362921
51740212400,Census Tract 2124,Portsmouth City,Virginia,Water Discharge,0.000530014980018
51740212500,Census Tract 2125,Portsmouth City,Virginia,Water Discharge,1.8159e-06
51740212600,Census Tract 2126,Portsmouth City,Virginia,Water Discharge,1.209231809e-06
51740212701,Census Tract 2127.01,Portsmouth City,Virginia,Water Discharge,7.865059913e-06
51740212702,Census Tract 2127.02,Portsmouth City,Virginia,Water Discharge,1.387499543e-06
51740212801,Census Tract 2128.01,Portsmouth City,Virginia,Water Discharge,1.0602423714e-05
51740212802,Census Tract 2128.02,Portsmouth City,Virginia,Water Discharge,5.0829382664e-05
51740212900,Census Tract 2129,Portsmouth City,Virginia,Water Discharge,2.9978014106e-05
51740213001,Census Tract 2130.01,Portsmouth City,Virginia,Water Discharge,0.001947272828634
51740213002,Census Tract 2130.02,Portsmouth City,Virginia,Water Discharge,0.000189210360539
51740213101,Census Tract 2131.01,Portsmouth City,Virginia,Water Discharge,66.47108119749404
51740213103,Census Tract 2131.03,Portsmouth City,Virginia,Water Discharge,35.92138742915121
51740213104,Census Tract 2131.04,Portsmouth City,Virginia,Water Discharge,82.1362054457671
51740213200,Census Tract 2132,Portsmouth City,Virginia,Water Discharge,0.006974385654125
51740980100,Census Tract 9801,Portsmouth City,Virginia,Water Discharge,0.013829037
51760010201,Census Tract 102.01,Richmond City,Virginia,Water Discharge,8.0479974e-07
51760010202,Census Tract 102.02,Richmond City,Virginia,Water Discharge,8.08048508e-07
51760010300,Census Tract 103,Richmond City,Virginia,Water Discharge,3.08634e-07
51760010401,Census Tract 104.01,Richmond City,Virginia,Water Discharge,4.29150467e-07
51760010402,Census Tract 104.02,Richmond City,Virginia,Water Discharge,2.8684989e-07
51760010500,Census Tract 105,Richmond City,Virginia,Water Discharge,2.14596621e-07
51760010600,Census Tract 106,Richmond City,Virginia,Water Discharge,2.35951e-06
51760010700,Census Tract 107,Richmond City,Virginia,Water Discharge,1.4860991328e-05
51760010800,Census Tract 108,Richmond City,Virginia,Water Discharge,3.5058364242e-05
51760010900,Census Tract 109,Richmond City,Virginia,Water Discharge,2.7414015005e-05
51760011000,Census Tract 110,Richmond City,Virginia,Water Discharge,1.9546585846e-05
51760011100,Census Tract 111,Richmond City,Virginia,Water Discharge,2.1327543183e-05
51760020100,Census Tract 201,Richmond City,Virginia,Water Discharge,2.18631e-05
51760020200,Census Tract 202,Richmond City,Virginia,Water Discharge,8.207037427e-06
51760020300,Census Tract 203,Richmond City,Virginia,Water Discharge,7.5027859027e-05
51760020400,Census Tract 204,Richmond City,Virginia,Water Discharge,0.000119388262351
51760020501,Census Tract 205.01,Richmond City,Virginia,Water Discharge,0.001366828552539
51760020502,Census Tract 205.02,Richmond City,Virginia,Water Discharge,0.000940913900814
51760020600,Census Tract 206,Richmond City,Virginia,Water Discharge,0.000389611200662
51760020700,Census Tract 207,Richmond City,Virginia,Water Discharge,0.00014346112881
51760020800,Census Tract 208,Richmond City,Virginia,Water Discharge,0.000149075333139
51760020900,Census Tract 209,Richmond City,Virginia,Water Discharge,2.09249466e-06
51760021000,Census Tract 210,Richmond City,Virginia,Water Discharge,2.894062477e-06
51760021100,Census Tract 211,Richmond City,Virginia,Water Discharge,4.81718e-05
51760021200,Census Tract 212,Richmond City,Virginia,Water Discharge,0.000125101
51760030100,Census Tract 301,Richmond City,Virginia,Water Discharge,2.99024974e-05
51760030200,Census Tract 302,Richmond City,Virginia,Water Discharge,4.3699870041e-05
51760030501,Census Tract 305.01,Richmond City,Virginia,Water Discharge,6.1030795221e-05
51760030502,Census Tract 305.02,Richmond City,Virginia,Water Discharge,0.004543533001181
51760040201,Census Tract 402.01,Richmond City,Virginia,Water Discharge,3.2315559295e-05
51760040202,Census Tract 402.02,Richmond City,Virginia,Water Discharge,7.272649667e-06
51760040300,Census Tract 403,Richmond City,Virginia,Water Discharge,4.3577349353e-05
51760040400,Census Tract 404,Richmond City,Virginia,Water Discharge,8.8605560276e-05
51760040500,Census Tract 405,Richmond City,Virginia,Water Discharge,0.000138600798302
51760040600,Census Tract 406,Richmond City,Virginia,Water Discharge,0.000101245348041
51760040700,Census Tract 407,Richmond City,Virginia,Water Discharge,0.000131481171246
51760040800,Census Tract 408,Richmond City,Virginia,Water Discharge,0.000304518
51760040900,Census Tract 409,Richmond City,Virginia,Water Discharge,0.000288399042928
51760041000,Census Tract 410,Richmond City,Virginia,Water Discharge,0.000189551639411
51760041100,Census Tract 411,Richmond City,Virginia,Water Discharge,0.000266128315129
51760041200,Census Tract 412,Richmond City,Virginia,Water Discharge,0.001055976
51760041300,Census Tract 413,Richmond City,Virginia,Water Discharge,0.001162094578567
51760041400,Census Tract 414,Richmond City,Virginia,Water Discharge,0.000226651569476
51760041600,Census Tract 416,Richmond City,Virginia,Water Discharge,0.000786939
51760050100,Census Tract 501,Richmond City,Virginia,Water Discharge,4.3807982397e-05
51760050200,Census Tract 502,Richmond City,Virginia,Water Discharge,0.000122878847429
51760050300,Census Tract 503,Richmond City,Virginia,Water Discharge,0.000361865
51760050400,Census Tract 504,Richmond City,Virginia,Water Discharge,0.000266326307717
51760050500,Census Tract 505,Richmond City,Virginia,Water Discharge,0.000355916854906
51760050600,Census Tract 506,Richmond City,Virginia,Water Discharge,0.000702213409556
51760060200,Census Tract 602,Richmond City,Virginia,Water Discharge,6.4109613208e-05
51760060400,Census Tract 604,Richmond City,Virginia,Water Discharge,3.4038194732e-05
51760060501,Census Tract 605.01,Richmond City,Virginia,Water Discharge,0.00039137488327
51760060502,Census Tract 605.02,Richmond City,Virginia,Water Discharge,0.000451254267123
51760060600,Census Tract 606,Richmond City,Virginia,Water Discharge,0.000647125426111
51760060700,Census Tract 607,Richmond City,Virginia,Water Discharge,1.623659126e-06
51760060800,Census Tract 608,Richmond City,Virginia,Water Discharge,0.000569523268547
51760060900,Census Tract 609,Richmond City,Virginia,Water Discharge,0.012191553
51760061001,Census Tract 610.01,Richmond City,Virginia,Water Discharge,0.00012728818898
51760061002,Census Tract 610.02,Richmond City,Virginia,Water Discharge,0.000735478861186
51760070100,Census Tract 701,Richmond City,Virginia,Water Discharge,0.000717467472597
51760070300,Census Tract 703,Richmond City,Virginia,Water Discharge,0.000367181162162
51760070400,Census Tract 704,Richmond City,Virginia,Water Discharge,0.001074639699074
51760070601,Census Tract 706.01,Richmond City,Virginia,Water Discharge,0.001515724314575
51760070602,Census Tract 706.02,Richmond City,Virginia,Water Discharge,0.001838800495571
51760070700,Census Tract 707,Richmond City,Virginia,Water Discharge,0.001158933436694
51760070802,Census Tract 708.02,Richmond City,Virginia,Water Discharge,0.006431219899654
51760070803,Census Tract 708.03,Richmond City,Virginia,Water Discharge,0.004454599286018
51760070804,Census Tract 708.04,Richmond City,Virginia,Water Discharge,0.001538462488568
51760070901,Census Tract 709.01,Richmond City,Virginia,Water Discharge,0.006591710067641
51760070902,Census Tract 709.02,Richmond City,Virginia,Water Discharge,0.000773117138686
51760071002,Census Tract 710.02,Richmond City,Virginia,Water Discharge,0.000264302260105
51760071003,Census Tract 710.03,Richmond City,Virginia,Water Discharge,0.000224035553702
51760071004,Census Tract 710.04,Richmond City,Virginia,Water Discharge,0.000183638595991
51760071100,Census Tract 711,Richmond City,Virginia,Water Discharge,0.000440818972179
51800065100,Census Tract 651,Suffolk City,Virginia,Water Discharge,0.000982656972693
51800065200,Census Tract 652,Suffolk City,Virginia,Water Discharge,0.000444467664812
51800065301,Census Tract 653.01,Suffolk City,Virginia,Water Discharge,0.00048578159808
51800065302,Census Tract 653.02,Suffolk City,Virginia,Water Discharge,0.000313795646235
51800065401,Census Tract 654.01,Suffolk City,Virginia,Water Discharge,0.001978211276917
51800065402,Census Tract 654.02,Suffolk City,Virginia,Water Discharge,0.001237314
51800065500,Census Tract 655,Suffolk City,Virginia,Water Discharge,0.005204864524028
51800075103,Census Tract 751.03,Suffolk City,Virginia,Water Discharge,101.2774286956804
51800075104,Census Tract 751.04,Suffolk City,Virginia,Water Discharge,23.8951307363156
51800075105,Census Tract 751.05,Suffolk City,Virginia,Water Discharge,24.326093845405488
51800075106,Census Tract 751.06,Suffolk City,Virginia,Water Discharge,280.7044128258734
51800075202,Census Tract 752.02,Suffolk City,Virginia,Water Discharge,8.368345647e-06
51800075203,Census Tract 752.03,Suffolk City,Virginia,Water Discharge,4.025896512e-06
51800075205,Census Tract 752.05,Suffolk City,Virginia,Water Discharge,28.07505285
51800075206,Census Tract 752.06,Suffolk City,Virginia,Water Discharge,16.81621685
51800075207,Census Tract 752.07,Suffolk City,Virginia,Water Discharge,6.319233028e-06
51800075208,Census Tract 752.08,Suffolk City,Virginia,Water Discharge,1.3802607709e-05
51800075301,Census Tract 753.01,Suffolk City,Virginia,Water Discharge,9.350268025e-06
51800075302,Census Tract 753.02,Suffolk City,Virginia,Water Discharge,9.739988224e-06
51800075401,Census Tract 754.01,Suffolk City,Virginia,Water Discharge,3.9638858988e-05
51800075402,Census Tract 754.02,Suffolk City,Virginia,Water Discharge,4.8397733661e-05
51800075404,Census Tract 754.04,Suffolk City,Virginia,Water Discharge,2.58182e-05
51800075405,Census Tract 754.05,Suffolk City,Virginia,Water Discharge,6.9567945499e-05
51800075406,Census Tract 754.06,Suffolk City,Virginia,Water Discharge,1.9367238613e-05
51800075407,Census Tract 754.07,Suffolk City,Virginia,Water Discharge,1.1876176755e-05
51800075502,Census Tract 755.02,Suffolk City,Virginia,Water Discharge,3.4820475437e-05
51800075503,Census Tract 755.03,Suffolk City,Virginia,Water Discharge,0.000292260895694
51800075504,Census Tract 755.04,Suffolk City,Virginia,Water Discharge,0.0001839264076
51800075601,Census Tract 756.01,Suffolk City,Virginia,Water Discharge,0.002327652468031
51800075602,Census Tract 756.02,Suffolk City,Virginia,Water Discharge,0.000284931
51800075701,Census Tract 757.01,Suffolk City,Virginia,Water Discharge,0.001895015468506
51800075702,Census Tract 757.02,Suffolk City,Virginia,Water Discharge,0.000600954893192
51800075703,Census Tract 757.03,Suffolk City,Virginia,Water Discharge,0.000568697632479
51800075801,Census Tract 758.01,Suffolk City,Virginia,Water Discharge,0.000214319905371
51800075802,Census Tract 758.02,Suffolk City,Virginia,Water Discharge,0.001385799503233
51800075803,Census Tract 758.03,Suffolk City,Virginia,Water Discharge,0.000102756245539
51810040000,Census Tract 400,Virginia Beach City,Virginia,Water Discharge,2.3728579435e-05
51810040200,Census Tract 402,Virginia Beach City,Virginia,Water Discharge,5.103008427e-05
51810040403,Census Tract 404.03,Virginia Beach City,Virginia,Water Discharge,7.476655964e-06
51810040404,Census Tract 404.04,Virginia Beach City,Virginia,Water Discharge,0.018784651088924
51810040405,Census Tract 404.05,Virginia Beach City,Virginia,Water Discharge,0.051030936053347
51810040406,Census Tract 404.06,Virginia Beach City,Virginia,Water Discharge,4.8892789491e-05
51810040600,Census Tract 406,Virginia Beach City,Virginia,Water Discharge,0.079581561647872
51810040801,Census Tract 408.01,Virginia Beach City,Virginia,Water Discharge,0.085632642431908
51810040802,Census Tract 408.02,Virginia Beach City,Virginia,Water Discharge,0.081514681691301
51810041002,Census Tract 410.02,Virginia Beach City,Virginia,Water Discharge,0.091600566921477
51810041003,Census Tract 410.03,Virginia Beach City,Virginia,Water Discharge,0.090504352516129
51810041004,Census Tract 410.04,Virginia Beach City,Virginia,Water Discharge,0.088741815489405
51810041200,Census Tract 412,Virginia Beach City,Virginia,Water Discharge,0.041286408593637
51810041400,Census Tract 414,Virginia Beach City,Virginia,Water Discharge,0.080815402923877
51810041600,Census Tract 416,Virginia Beach City,Virginia,Water Discharge,0.090229427225251
51810041801,Census Tract 418.01,Virginia Beach City,Virginia,Water Discharge,2.6185223418e-05
51810041803,Census Tract 418.03,Virginia Beach City,Virginia,Water Discharge,0.079395281353101
51810041804,Census Tract 418.04,Virginia Beach City,Virginia,Water Discharge,0.026408016984955
