FIPS,Tract,County,State,measure,value
51095080304,Census Tract 803.04,James City County,Virginia,Hispanic,0.035737282678686415
51095080305,Census Tract 803.05,James City County,Virginia,Hispanic,0.02908636688079943
51095080306,Census Tract 803.06,James City County,Virginia,Hispanic,0.011424404472532814
51095080307,Census Tract 803.07,James City County,Virginia,Hispanic,0.06585990225738887
51095080308,Census Tract 803.08,James City County,Virginia,Hispanic,0.07889832263408574
51095080402,Census Tract 804.02,James City County,Virginia,Hispanic,0.07662121063474933
51095080403,Census Tract 804.03,James City County,Virginia,Hispanic,0.05018587360594796
51095080404,Census Tract 804.04,James City County,Virginia,Hispanic,0.04987775061124694
51097950400,Census Tract 9504,King And Queen County,Virginia,Hispanic,0.006322444678609062
51097950500,Census Tract 9505,King And Queen County,Virginia,Hispanic,0.0715272978576365
51099040100,Census Tract 401,King George County,Virginia,Hispanic,0.08807005948446794
51099040200,Census Tract 402,King George County,Virginia,Hispanic,0.08603523104416645
51099040301,Census Tract 403.01,King George County,Virginia,Hispanic,0.013731825525040387
51099040302,Census Tract 403.02,King George County,Virginia,Hispanic,0.045144157814871015
51099040400,Census Tract 404,King George County,Virginia,Hispanic,0.06262552492240278
51099040500,Census Tract 405,King George County,Virginia,Hispanic,0.05164187482458602
51101950101,Census Tract 9501.01,King William County,Virginia,Hispanic,0.021713147410358565
51101950102,Census Tract 9501.02,King William County,Virginia,Hispanic,0.030851566189201953
51101950200,Census Tract 9502,King William County,Virginia,Hispanic,0.001856665428889714
51101950300,Census Tract 9503,King William County,Virginia,Hispanic,0.05544267053701016
51103030100,Census Tract 301,Lancaster County,Virginia,Hispanic,0.00034164673727365904
51103030200,Census Tract 302,Lancaster County,Virginia,Hispanic,0.012953967152440436
51103030301,Census Tract 303.01,Lancaster County,Virginia,Hispanic,0.023016650342801176
51103030302,Census Tract 303.02,Lancaster County,Virginia,Hispanic,0.0
51103990100,Census Tract 9901,Lancaster County,Virginia,Hispanic,
51109950101,Census Tract 9501.01,Louisa County,Virginia,Hispanic,0.021489440533530937
51109950102,Census Tract 9501.02,Louisa County,Virginia,Hispanic,0.03644462441789836
51109950201,Census Tract 9502.01,Louisa County,Virginia,Hispanic,0.05408180729077529
51109950202,Census Tract 9502.02,Louisa County,Virginia,Hispanic,0.057875768496926015
51109950301,Census Tract 9503.01,Louisa County,Virginia,Hispanic,0.0
51109950302,Census Tract 9503.02,Louisa County,Virginia,Hispanic,0.027157098659333103
51109950303,Census Tract 9503.03,Louisa County,Virginia,Hispanic,0.0036112934996717005
51109950400,Census Tract 9504,Louisa County,Virginia,Hispanic,0.06188118811881188
51109950500,Census Tract 9505,Louisa County,Virginia,Hispanic,0.01872724119993064
51111930100,Census Tract 9301,Lunenburg County,Virginia,Hispanic,0.06583897667419113
51111930200,Census Tract 9302,Lunenburg County,Virginia,Hispanic,0.007848568790397045
51111930300,Census Tract 9303,Lunenburg County,Virginia,Hispanic,0.11782347900599828
51115951301,Census Tract 9513.01,Mathews County,Virginia,Hispanic,0.034046268005237884
51115951302,Census Tract 9513.02,Mathews County,Virginia,Hispanic,0.0336231884057971
51115951401,Census Tract 9514.01,Mathews County,Virginia,Hispanic,0.009596928982725527
51115951402,Census Tract 9514.02,Mathews County,Virginia,Hispanic,0.037173202614379085
51115990100,Census Tract 9901,Mathews County,Virginia,Hispanic,
51117930101,Census Tract 9301.01,Mecklenburg County,Virginia,Hispanic,0.06315058986814712
51117930103,Census Tract 9301.03,Mecklenburg County,Virginia,Hispanic,0.0
51117930104,Census Tract 9301.04,Mecklenburg County,Virginia,Hispanic,0.009576612903225807
51117930201,Census Tract 9302.01,Mecklenburg County,Virginia,Hispanic,0.0576162215628091
51117930202,Census Tract 9302.02,Mecklenburg County,Virginia,Hispanic,0.0006321112515802782
51117930300,Census Tract 9303,Mecklenburg County,Virginia,Hispanic,0.026376146788990827
51117930401,Census Tract 9304.01,Mecklenburg County,Virginia,Hispanic,0.05139442231075697
51117930402,Census Tract 9304.02,Mecklenburg County,Virginia,Hispanic,0.03549213318697402
51117930500,Census Tract 9305,Mecklenburg County,Virginia,Hispanic,0.010614525139664804
51117930600,Census Tract 9306,Mecklenburg County,Virginia,Hispanic,0.026848105921294593
51117930700,Census Tract 9307,Mecklenburg County,Virginia,Hispanic,0.0027440219521756176
51117930800,Census Tract 9308,Mecklenburg County,Virginia,Hispanic,0.01868131868131868
51119950900,Census Tract 9509,Middlesex County,Virginia,Hispanic,0.047164514317798986
51119951000,Census Tract 9510,Middlesex County,Virginia,Hispanic,0.01883134865688175
51119951100,Census Tract 9511,Middlesex County,Virginia,Hispanic,0.0352
51119951200,Census Tract 9512,Middlesex County,Virginia,Hispanic,0.030064423765211165
51119990100,Census Tract 9901,Middlesex County,Virginia,Hispanic,
51127700100,Census Tract 7001,New Kent County,Virginia,Hispanic,0.03578979160374509
51127700200,Census Tract 7002,New Kent County,Virginia,Hispanic,0.02419202419202419
51127700301,Census Tract 7003.01,New Kent County,Virginia,Hispanic,0.056520314547837486
51127700302,Census Tract 7003.02,New Kent County,Virginia,Hispanic,0.033762772101288314
51131930100,Census Tract 9301,Northampton County,Virginia,Hispanic,0.09290138161029061
51131930200,Census Tract 9302,Northampton County,Virginia,Hispanic,0.10441216771718279
51131930301,Census Tract 9303.01,Northampton County,Virginia,Hispanic,0.039819684447783624
51131930302,Census Tract 9303.02,Northampton County,Virginia,Hispanic,0.14793244030285382
51131990100,Census Tract 9901,Northampton County,Virginia,Hispanic,
51133020100,Census Tract 201,Northumberland County,Virginia,Hispanic,0.0583133971291866
51133020200,Census Tract 202,Northumberland County,Virginia,Hispanic,0.04869831546707504
51133020301,Census Tract 203.01,Northumberland County,Virginia,Hispanic,0.013102480112306972
51133020302,Census Tract 203.02,Northumberland County,Virginia,Hispanic,0.027958993476234855
51133990100,Census Tract 9901,Northumberland County,Virginia,Hispanic,
51135000101,Census Tract 1.01,Nottoway County,Virginia,Hispanic,0.08
51135000102,Census Tract 1.02,Nottoway County,Virginia,Hispanic,0.048582995951417005
51135000200,Census Tract 2,Nottoway County,Virginia,Hispanic,0.021528070915998312
51135000300,Census Tract 3,Nottoway County,Virginia,Hispanic,0.04594700430753165
51135980100,Census Tract 9801,Nottoway County,Virginia,Hispanic,0.0
51143010100,Census Tract 101,Pittsylvania County,Virginia,Hispanic,0.01456953642384106
51143010200,Census Tract 102,Pittsylvania County,Virginia,Hispanic,0.02227324913892078
51143010301,Census Tract 103.01,Pittsylvania County,Virginia,Hispanic,0.0
51143010302,Census Tract 103.02,Pittsylvania County,Virginia,Hispanic,0.0
51143010400,Census Tract 104,Pittsylvania County,Virginia,Hispanic,0.002301201738685758
51143010500,Census Tract 105,Pittsylvania County,Virginia,Hispanic,0.0285663274415283
51143010600,Census Tract 106,Pittsylvania County,Virginia,Hispanic,0.008458992276572269
51143010700,Census Tract 107,Pittsylvania County,Virginia,Hispanic,0.07734470158343483
51143010801,Census Tract 108.01,Pittsylvania County,Virginia,Hispanic,0.0043541364296081275
51143010803,Census Tract 108.03,Pittsylvania County,Virginia,Hispanic,0.06769436997319035
51143010804,Census Tract 108.04,Pittsylvania County,Virginia,Hispanic,0.001152073732718894
51143010900,Census Tract 109,Pittsylvania County,Virginia,Hispanic,0.07965725166613774
51143011001,Census Tract 110.01,Pittsylvania County,Virginia,Hispanic,0.06073347348750292
51143011002,Census Tract 110.02,Pittsylvania County,Virginia,Hispanic,0.029301277235161533
51143011100,Census Tract 111,Pittsylvania County,Virginia,Hispanic,0.04294234592445328
51143011200,Census Tract 112,Pittsylvania County,Virginia,Hispanic,0.022495755517826826
51143011301,Census Tract 113.01,Pittsylvania County,Virginia,Hispanic,0.04912023460410557
51143011302,Census Tract 113.02,Pittsylvania County,Virginia,Hispanic,0.0
51143011400,Census Tract 114,Pittsylvania County,Virginia,Hispanic,0.009348221241236042
51145500101,Census Tract 5001.01,Powhatan County,Virginia,Hispanic,0.008225616921269096
51145500102,Census Tract 5001.02,Powhatan County,Virginia,Hispanic,0.007236964186305437
51145500201,Census Tract 5002.01,Powhatan County,Virginia,Hispanic,0.017748715553479684
51145500202,Census Tract 5002.02,Powhatan County,Virginia,Hispanic,0.022102425876010783
51145500300,Census Tract 5003,Powhatan County,Virginia,Hispanic,0.07849686847599165
51145500400,Census Tract 5004,Powhatan County,Virginia,Hispanic,0.043585839360487245
51147930101,Census Tract 9301.01,Prince Edward County,Virginia,Hispanic,0.024652777777777777
51147930102,Census Tract 9301.02,Prince Edward County,Virginia,Hispanic,0.018210862619808307
51147930202,Census Tract 9302.02,Prince Edward County,Virginia,Hispanic,0.009186706295595785
51147930204,Census Tract 9302.04,Prince Edward County,Virginia,Hispanic,0.08350691156977845
51147930301,Census Tract 9303.01,Prince Edward County,Virginia,Hispanic,0.004588471465443074
51147930302,Census Tract 9303.02,Prince Edward County,Virginia,Hispanic,0.029342723004694836
51149850100,Census Tract 8501,Prince George County,Virginia,Hispanic,0.0732545649838883
51149850200,Census Tract 8502,Prince George County,Virginia,Hispanic,0.19616204690831557
51149850301,Census Tract 8503.01,Prince George County,Virginia,Hispanic,0.09197045508696688
51149850302,Census Tract 8503.02,Prince George County,Virginia,Hispanic,0.11031407522295464
51149850400,Census Tract 8504,Prince George County,Virginia,Hispanic,0.025161290322580646
51149850501,Census Tract 8505.01,Prince George County,Virginia,Hispanic,0.05722482258795108
51149850502,Census Tract 8505.02,Prince George County,Virginia,Hispanic,0.031515349444807314
51159040100,Census Tract 401,Richmond County,Virginia,Hispanic,0.061625641933770146
51159040200,Census Tract 402,Richmond County,Virginia,Hispanic,0.09493087557603687
51175200100,Census Tract 2001,Southampton County,Virginia,Hispanic,0.0
51175200200,Census Tract 2002,Southampton County,Virginia,Hispanic,0.07521105141980046
51175200300,Census Tract 2003,Southampton County,Virginia,Hispanic,0.023907666941467436
51175200401,Census Tract 2004.01,Southampton County,Virginia,Hispanic,0.022914757103574702
51175200402,Census Tract 2004.02,Southampton County,Virginia,Hispanic,0.006086427267194157
51175200500,Census Tract 2005,Southampton County,Virginia,Hispanic,0.014156626506024096
51177020104,Census Tract 201.04,Spotsylvania County,Virginia,Hispanic,0.11115297663903542
51177020105,Census Tract 201.05,Spotsylvania County,Virginia,Hispanic,0.0557753164556962
51177020106,Census Tract 201.06,Spotsylvania County,Virginia,Hispanic,0.07613972764949674
51177020107,Census Tract 201.07,Spotsylvania County,Virginia,Hispanic,0.03904343582235237
51177020108,Census Tract 201.08,Spotsylvania County,Virginia,Hispanic,0.11009771986970684
51177020109,Census Tract 201.09,Spotsylvania County,Virginia,Hispanic,0.10063045586808923
51177020110,Census Tract 201.10,Spotsylvania County,Virginia,Hispanic,0.17876787678767878
51177020111,Census Tract 201.11,Spotsylvania County,Virginia,Hispanic,0.14426966292134832
51177020112,Census Tract 201.12,Spotsylvania County,Virginia,Hispanic,0.0831689677843524
51177020113,Census Tract 201.13,Spotsylvania County,Virginia,Hispanic,0.07199440820130475
51177020114,Census Tract 201.14,Spotsylvania County,Virginia,Hispanic,0.11894420314066155
51177020201,Census Tract 202.01,Spotsylvania County,Virginia,Hispanic,0.06813600322537293
51177020202,Census Tract 202.02,Spotsylvania County,Virginia,Hispanic,0.14192362671023076
51177020203,Census Tract 202.03,Spotsylvania County,Virginia,Hispanic,0.15174343521308653
51177020204,Census Tract 202.04,Spotsylvania County,Virginia,Hispanic,0.12161854967037963
51177020206,Census Tract 202.06,Spotsylvania County,Virginia,Hispanic,0.12472551602986386
51177020207,Census Tract 202.07,Spotsylvania County,Virginia,Hispanic,0.0068415051311288486
51177020304,Census Tract 203.04,Spotsylvania County,Virginia,Hispanic,0.11907582938388625
51177020305,Census Tract 203.05,Spotsylvania County,Virginia,Hispanic,0.26114268620999104
51177020307,Census Tract 203.07,Spotsylvania County,Virginia,Hispanic,0.21401570223902297
51177020308,Census Tract 203.08,Spotsylvania County,Virginia,Hispanic,0.1296469853170884
51177020309,Census Tract 203.09,Spotsylvania County,Virginia,Hispanic,0.10027855153203342
51177020311,Census Tract 203.11,Spotsylvania County,Virginia,Hispanic,0.15113471752776436
51177020312,Census Tract 203.12,Spotsylvania County,Virginia,Hispanic,0.11509532971838377
51177020313,Census Tract 203.13,Spotsylvania County,Virginia,Hispanic,0.0
51177020314,Census Tract 203.14,Spotsylvania County,Virginia,Hispanic,0.07393715341959335
51177020315,Census Tract 203.15,Spotsylvania County,Virginia,Hispanic,0.0
51177020316,Census Tract 203.16,Spotsylvania County,Virginia,Hispanic,0.10304577785883641
51177020403,Census Tract 204.03,Spotsylvania County,Virginia,Hispanic,0.06041372825575929
51177020404,Census Tract 204.04,Spotsylvania County,Virginia,Hispanic,0.05508474576271186
51177020405,Census Tract 204.05,Spotsylvania County,Virginia,Hispanic,0.017129356172474897
51177020406,Census Tract 204.06,Spotsylvania County,Virginia,Hispanic,0.05588942307692308
51177020407,Census Tract 204.07,Spotsylvania County,Virginia,Hispanic,0.1112494165240392
51177020408,Census Tract 204.08,Spotsylvania County,Virginia,Hispanic,0.10353953026794575
51179010103,Census Tract 101.03,Stafford County,Virginia,Hispanic,0.13690337601862632
51179010105,Census Tract 101.05,Stafford County,Virginia,Hispanic,0.11290851459175866
51179010106,Census Tract 101.06,Stafford County,Virginia,Hispanic,0.039415656008820285
51179010107,Census Tract 101.07,Stafford County,Virginia,Hispanic,0.19179278230500582
51179010108,Census Tract 101.08,Stafford County,Virginia,Hispanic,0.12982456140350876
51179010201,Census Tract 102.01,Stafford County,Virginia,Hispanic,0.24965893587994542
51179010202,Census Tract 102.02,Stafford County,Virginia,Hispanic,0.16340130614420897
51179010205,Census Tract 102.05,Stafford County,Virginia,Hispanic,0.12509208781494033
51179010206,Census Tract 102.06,Stafford County,Virginia,Hispanic,0.257773851590106
51179010210,Census Tract 102.10,Stafford County,Virginia,Hispanic,0.1366882392323142
51179010211,Census Tract 102.11,Stafford County,Virginia,Hispanic,0.15207762075511497
51179010212,Census Tract 102.12,Stafford County,Virginia,Hispanic,0.16446516446516446
51179010213,Census Tract 102.13,Stafford County,Virginia,Hispanic,0.09308613364233295
51179010214,Census Tract 102.14,Stafford County,Virginia,Hispanic,0.1768511861969806
51179010215,Census Tract 102.15,Stafford County,Virginia,Hispanic,0.2145438121047877
51179010216,Census Tract 102.16,Stafford County,Virginia,Hispanic,0.4728720146968769
51179010217,Census Tract 102.17,Stafford County,Virginia,Hispanic,0.09145563854982693
51179010218,Census Tract 102.18,Stafford County,Virginia,Hispanic,0.18758620689655173
51179010219,Census Tract 102.19,Stafford County,Virginia,Hispanic,0.017254901960784313
51179010301,Census Tract 103.01,Stafford County,Virginia,Hispanic,0.05071079991512837
51179010304,Census Tract 103.04,Stafford County,Virginia,Hispanic,0.13230054221533694
51179010305,Census Tract 103.05,Stafford County,Virginia,Hispanic,0.10142458965624032
51179010306,Census Tract 103.06,Stafford County,Virginia,Hispanic,0.14875645236977944
51179010307,Census Tract 103.07,Stafford County,Virginia,Hispanic,0.13867028493894165
51179010308,Census Tract 103.08,Stafford County,Virginia,Hispanic,0.161337743476663
51179010403,Census Tract 104.03,Stafford County,Virginia,Hispanic,0.09301719645648776
51179010404,Census Tract 104.04,Stafford County,Virginia,Hispanic,0.0725048485752648
51179010405,Census Tract 104.05,Stafford County,Virginia,Hispanic,0.04327747723974139
51179010406,Census Tract 104.06,Stafford County,Virginia,Hispanic,0.06612763499855616
51179010502,Census Tract 105.02,Stafford County,Virginia,Hispanic,0.05112960760998811
51179010503,Census Tract 105.03,Stafford County,Virginia,Hispanic,0.0343712090578245
51179010504,Census Tract 105.04,Stafford County,Virginia,Hispanic,0.023970818134445022
51181860100,Census Tract 8601,Surry County,Virginia,Hispanic,0.05236432878451285
51181860200,Census Tract 8602,Surry County,Virginia,Hispanic,0.004103165298944901
51183870100,Census Tract 8701,Sussex County,Virginia,Hispanic,0.006284658040665434
51183870201,Census Tract 8702.01,Sussex County,Virginia,Hispanic,0.027413587604290822
51183870202,Census Tract 8702.02,Sussex County,Virginia,Hispanic,0.05504587155963303
51183870300,Census Tract 8703,Sussex County,Virginia,Hispanic,0.06643356643356643
51183870400,Census Tract 8704,Sussex County,Virginia,Hispanic,0.012899896800825593
51193010101,Census Tract 101.01,Westmoreland County,Virginia,Hispanic,0.025340215861098078
51193010102,Census Tract 101.02,Westmoreland County,Virginia,Hispanic,0.008237232289950576
51193010200,Census Tract 102,Westmoreland County,Virginia,Hispanic,0.026482094492928078
51193010300,Census Tract 103,Westmoreland County,Virginia,Hispanic,0.19383697813121273
51193010401,Census Tract 104.01,Westmoreland County,Virginia,Hispanic,0.04918032786885246
51193010402,Census Tract 104.02,Westmoreland County,Virginia,Hispanic,0.03571428571428571
51199050203,Census Tract 502.03,York County,Virginia,Hispanic,0.04292439767377458
51199050205,Census Tract 502.05,York County,Virginia,Hispanic,0.0510648596321394
51199050206,Census Tract 502.06,York County,Virginia,Hispanic,0.028715964886177652
51199050207,Census Tract 502.07,York County,Virginia,Hispanic,0.2433253744302149
51199050208,Census Tract 502.08,York County,Virginia,Hispanic,0.054228855721393035
51199050303,Census Tract 503.03,York County,Virginia,Hispanic,0.04174917491749175
51199050304,Census Tract 503.04,York County,Virginia,Hispanic,0.03429862394742247
51199050305,Census Tract 503.05,York County,Virginia,Hispanic,0.017905102954341987
51199050306,Census Tract 503.06,York County,Virginia,Hispanic,0.03566025502485412
51199050401,Census Tract 504.01,York County,Virginia,Hispanic,0.020378457059679767
51199050402,Census Tract 504.02,York County,Virginia,Hispanic,0.030395136778115502
51199050500,Census Tract 505,York County,Virginia,Hispanic,0.23638211382113822
51199050900,Census Tract 509,York County,Virginia,Hispanic,0.11049011177987962
51199051000,Census Tract 510,York County,Virginia,Hispanic,0.011465603190428714
51199051100,Census Tract 511,York County,Virginia,Hispanic,0.08951994590939824
51199990100,Census Tract 9901,York County,Virginia,Hispanic,
51550020001,Census Tract 200.01,Chesapeake City,Virginia,Hispanic,0.007782101167315175
51550020002,Census Tract 200.02,Chesapeake City,Virginia,Hispanic,0.11719819996086872
51550020003,Census Tract 200.03,Chesapeake City,Virginia,Hispanic,0.10273127753303965
51550020100,Census Tract 201,Chesapeake City,Virginia,Hispanic,0.05256362965695315
51550020200,Census Tract 202,Chesapeake City,Virginia,Hispanic,0.0
51550020300,Census Tract 203,Chesapeake City,Virginia,Hispanic,0.015151515151515152
51550020400,Census Tract 204,Chesapeake City,Virginia,Hispanic,0.005981703026038001
51550020500,Census Tract 205,Chesapeake City,Virginia,Hispanic,0.22201665124884365
51550020600,Census Tract 206,Chesapeake City,Virginia,Hispanic,0.05475504322766571
51550020700,Census Tract 207,Chesapeake City,Virginia,Hispanic,0.14899039404038425
51550020804,Census Tract 208.04,Chesapeake City,Virginia,Hispanic,0.07808993806660085
51550020805,Census Tract 208.05,Chesapeake City,Virginia,Hispanic,0.08806294994140298
51550020808,Census Tract 208.08,Chesapeake City,Virginia,Hispanic,0.08011527377521614
51550020809,Census Tract 208.09,Chesapeake City,Virginia,Hispanic,0.09560772434683831
51550020810,Census Tract 208.10,Chesapeake City,Virginia,Hispanic,0.027486256871564217
51550020811,Census Tract 208.11,Chesapeake City,Virginia,Hispanic,0.11137015781922525
51550020812,Census Tract 208.12,Chesapeake City,Virginia,Hispanic,0.011472275334608031
51550020813,Census Tract 208.13,Chesapeake City,Virginia,Hispanic,0.07320441988950276
51550020814,Census Tract 208.14,Chesapeake City,Virginia,Hispanic,0.06769472033455305
51550020903,Census Tract 209.03,Chesapeake City,Virginia,Hispanic,0.044747819491846794
51550020905,Census Tract 209.05,Chesapeake City,Virginia,Hispanic,0.18861414606095459
51550020907,Census Tract 209.07,Chesapeake City,Virginia,Hispanic,0.056553911205074
51550020908,Census Tract 209.08,Chesapeake City,Virginia,Hispanic,0.06351791530944625
51550020909,Census Tract 209.09,Chesapeake City,Virginia,Hispanic,0.10472279260780287
51550020910,Census Tract 209.10,Chesapeake City,Virginia,Hispanic,0.0
51550020911,Census Tract 209.11,Chesapeake City,Virginia,Hispanic,0.018260292164674636
51550020912,Census Tract 209.12,Chesapeake City,Virginia,Hispanic,0.14052905054322154
51550021004,Census Tract 210.04,Chesapeake City,Virginia,Hispanic,0.049184379634206625
51550021005,Census Tract 210.05,Chesapeake City,Virginia,Hispanic,0.08840255040496295
51550021009,Census Tract 210.09,Chesapeake City,Virginia,Hispanic,0.02418682235195997
51550021010,Census Tract 210.10,Chesapeake City,Virginia,Hispanic,0.011424614851999308
51550021011,Census Tract 210.11,Chesapeake City,Virginia,Hispanic,0.08779559662951888
51550021012,Census Tract 210.12,Chesapeake City,Virginia,Hispanic,0.03362527369408821
51550021013,Census Tract 210.13,Chesapeake City,Virginia,Hispanic,0.07871048775382039
51550021014,Census Tract 210.14,Chesapeake City,Virginia,Hispanic,0.018022938285090113
51550021015,Census Tract 210.15,Chesapeake City,Virginia,Hispanic,0.1136890951276102
51550021016,Census Tract 210.16,Chesapeake City,Virginia,Hispanic,0.1137357830271216
51550021101,Census Tract 211.01,Chesapeake City,Virginia,Hispanic,0.06812313803376366
51550021103,Census Tract 211.03,Chesapeake City,Virginia,Hispanic,0.03343465045592705
51550021104,Census Tract 211.04,Chesapeake City,Virginia,Hispanic,0.033430515063168124
51550021200,Census Tract 212,Chesapeake City,Virginia,Hispanic,0.07865699873896595
51550021301,Census Tract 213.01,Chesapeake City,Virginia,Hispanic,0.11865515436944009
51550021303,Census Tract 213.03,Chesapeake City,Virginia,Hispanic,0.03577512776831346
51550021304,Census Tract 213.04,Chesapeake City,Virginia,Hispanic,0.008436724565756825
51550021305,Census Tract 213.05,Chesapeake City,Virginia,Hispanic,0.05994222436206066
51550021306,Census Tract 213.06,Chesapeake City,Virginia,Hispanic,0.0
51550021401,Census Tract 214.01,Chesapeake City,Virginia,Hispanic,0.06551889048302248
51550021402,Census Tract 214.02,Chesapeake City,Virginia,Hispanic,0.09182389937106918
51550021403,Census Tract 214.03,Chesapeake City,Virginia,Hispanic,0.1575462512171373
51550021405,Census Tract 214.05,Chesapeake City,Virginia,Hispanic,0.11678435632808257
51550021406,Census Tract 214.06,Chesapeake City,Virginia,Hispanic,0.0640891675374434
51550021407,Census Tract 214.07,Chesapeake City,Virginia,Hispanic,0.007876496534341524
51550021503,Census Tract 215.03,Chesapeake City,Virginia,Hispanic,0.07505122950819672
51550021504,Census Tract 215.04,Chesapeake City,Virginia,Hispanic,0.03937007874015748
51550021505,Census Tract 215.05,Chesapeake City,Virginia,Hispanic,0.09379337695815983
51550021506,Census Tract 215.06,Chesapeake City,Virginia,Hispanic,0.0
51550021507,Census Tract 215.07,Chesapeake City,Virginia,Hispanic,0.03098210257181531
51550021602,Census Tract 216.02,Chesapeake City,Virginia,Hispanic,0.0209512157822297
51550021603,Census Tract 216.03,Chesapeake City,Virginia,Hispanic,0.010474430067775724
51550021604,Census Tract 216.04,Chesapeake City,Virginia,Hispanic,0.012277470841006752
51550021605,Census Tract 216.05,Chesapeake City,Virginia,Hispanic,0.025016314988035675
51570830100,Census Tract 8301,Colonial Heights City,Virginia,Hispanic,0.030452837650781096
51570830200,Census Tract 8302,Colonial Heights City,Virginia,Hispanic,0.13366994419346268
51570830300,Census Tract 8303,Colonial Heights City,Virginia,Hispanic,0.043703007518796994
51570830400,Census Tract 8304,Colonial Heights City,Virginia,Hispanic,0.048286604361370715
51570830500,Census Tract 8305,Colonial Heights City,Virginia,Hispanic,0.07503795272175233
51590000100,Census Tract 1,Danville City,Virginia,Hispanic,0.0007097232079489
51590000200,Census Tract 2,Danville City,Virginia,Hispanic,0.09692796610169492
51590000300,Census Tract 3,Danville City,Virginia,Hispanic,0.014878892733564015
51590000400,Census Tract 4,Danville City,Virginia,Hispanic,0.007460545193687231
51590000500,Census Tract 5,Danville City,Virginia,Hispanic,0.01761252446183953
51590000600,Census Tract 6,Danville City,Virginia,Hispanic,0.045454545454545456
51590000700,Census Tract 7,Danville City,Virginia,Hispanic,0.004760571268552226
51590000800,Census Tract 8,Danville City,Virginia,Hispanic,0.013708513708513708
51590000900,Census Tract 9,Danville City,Virginia,Hispanic,0.08268871699119765
51590001000,Census Tract 10,Danville City,Virginia,Hispanic,0.021654636313159357
51590001100,Census Tract 11,Danville City,Virginia,Hispanic,0.10933940774487472
51590001200,Census Tract 12,Danville City,Virginia,Hispanic,0.16125860373647985
51590001301,Census Tract 13.01,Danville City,Virginia,Hispanic,0.02367797947908445
51590001302,Census Tract 13.02,Danville City,Virginia,Hispanic,0.18687430478309233
51590001400,Census Tract 14,Danville City,Virginia,Hispanic,0.10160098522167488
51590980100,Census Tract 9801,Danville City,Virginia,Hispanic,
51595890100,Census Tract 8901,Emporia City,Virginia,Hispanic,0.06265227984684998
51595890200,Census Tract 8902,Emporia City,Virginia,Hispanic,0.09522160664819945
51620090100,Census Tract 901,Franklin City,Virginia,Hispanic,0.041819357620176766
51620090200,Census Tract 902,Franklin City,Virginia,Hispanic,0.013573407202216066
51630000100,Census Tract 1,Fredericksburg City,Virginia,Hispanic,0.06308724832214765
51630000201,Census Tract 2.01,Fredericksburg City,Virginia,Hispanic,0.125165038288883
51630000202,Census Tract 2.02,Fredericksburg City,Virginia,Hispanic,0.16111111111111112
51630000301,Census Tract 3.01,Fredericksburg City,Virginia,Hispanic,0.12381363244176014
51630000302,Census Tract 3.02,Fredericksburg City,Virginia,Hispanic,0.09142185663924794
51630000400,Census Tract 4,Fredericksburg City,Virginia,Hispanic,0.136474609375
51630000500,Census Tract 5,Fredericksburg City,Virginia,Hispanic,0.1154217125709999
51650010103,Census Tract 101.03,Hampton City,Virginia,Hispanic,0.04735457468576439
51650010104,Census Tract 101.04,Hampton City,Virginia,Hispanic,0.06865339089263334
51650010200,Census Tract 102,Hampton City,Virginia,Hispanic,0.0892018779342723
51650010304,Census Tract 103.04,Hampton City,Virginia,Hispanic,0.09171014492753624
51650010306,Census Tract 103.06,Hampton City,Virginia,Hispanic,0.06271936517625515
51650010307,Census Tract 103.07,Hampton City,Virginia,Hispanic,0.05576055760557606
51650010309,Census Tract 103.09,Hampton City,Virginia,Hispanic,0.05110410094637224
51650010310,Census Tract 103.10,Hampton City,Virginia,Hispanic,0.06841448189762797
51650010311,Census Tract 103.11,Hampton City,Virginia,Hispanic,0.08426150121065375
51650010312,Census Tract 103.12,Hampton City,Virginia,Hispanic,0.052572706935123045
51650010314,Census Tract 103.14,Hampton City,Virginia,Hispanic,0.1194259354177345
51650010315,Census Tract 103.15,Hampton City,Virginia,Hispanic,0.13954851949574903
51650010316,Census Tract 103.16,Hampton City,Virginia,Hispanic,0.12571822569524246
51650010400,Census Tract 104,Hampton City,Virginia,Hispanic,0.02060326355694742
51650010502,Census Tract 105.02,Hampton City,Virginia,Hispanic,0.1013953488372093
51650010503,Census Tract 105.03,Hampton City,Virginia,Hispanic,0.0
51650010504,Census Tract 105.04,Hampton City,Virginia,Hispanic,0.11770244821092278
51650010601,Census Tract 106.01,Hampton City,Virginia,Hispanic,0.00428921568627451
51650010602,Census Tract 106.02,Hampton City,Virginia,Hispanic,0.09361900326036329
51650010701,Census Tract 107.01,Hampton City,Virginia,Hispanic,0.049821154828819623
51650010702,Census Tract 107.02,Hampton City,Virginia,Hispanic,0.07514900233221042
51650010703,Census Tract 107.03,Hampton City,Virginia,Hispanic,0.03855050115651504
51650010800,Census Tract 108,Hampton City,Virginia,Hispanic,0.07076542191046008
51650010900,Census Tract 109,Hampton City,Virginia,Hispanic,0.04133333333333333
51650011001,Census Tract 110.01,Hampton City,Virginia,Hispanic,0.028214616096207217
51650011002,Census Tract 110.02,Hampton City,Virginia,Hispanic,0.0722057368941642
51650011100,Census Tract 111,Hampton City,Virginia,Hispanic,0.08409090909090909
51650011200,Census Tract 112,Hampton City,Virginia,Hispanic,0.046611688777339545
