FIPS,County,State,measure,value
51041101010,Chesterfield County,Virginia,Met_Breast_Screen,0.787
51041101011,Chesterfield County,Virginia,Met_Breast_Screen,0.789
51041101012,Chesterfield County,Virginia,Met_Breast_Screen,0.784
51041101013,Chesterfield County,Virginia,Met_Breast_Screen,0.78
51049930100,Cumberland County,Virginia,Met_Breast_Screen,0.78
51049930200,Cumberland County,Virginia,Met_Breast_Screen,0.785
51053840100,Dinwiddie County,Virginia,Met_Breast_Screen,0.787
51053840200,Dinwiddie County,Virginia,Met_Breast_Screen,0.77
51053840300,Dinwiddie County,Virginia,Met_Breast_Screen,0.7859999999999999
51053840400,Dinwiddie County,Virginia,Met_Breast_Screen,0.789
51053840500,Dinwiddie County,Virginia,Met_Breast_Screen,0.785
51053840600,Dinwiddie County,Virginia,Met_Breast_Screen,0.7929999999999999
51057950600,Essex County,Virginia,Met_Breast_Screen,0.799
51057950700,Essex County,Virginia,Met_Breast_Screen,0.8009999999999999
51057950800,Essex County,Virginia,Met_Breast_Screen,0.784
51073100100,Gloucester County,Virginia,Met_Breast_Screen,0.764
51073100201,Gloucester County,Virginia,Met_Breast_Screen,0.77
51073100202,Gloucester County,Virginia,Met_Breast_Screen,0.757
51073100203,Gloucester County,Virginia,Met_Breast_Screen,0.77
51073100301,Gloucester County,Virginia,Met_Breast_Screen,0.763
51073100302,Gloucester County,Virginia,Met_Breast_Screen,0.763
51073100400,Gloucester County,Virginia,Met_Breast_Screen,0.76
51073100500,Gloucester County,Virginia,Met_Breast_Screen,0.764
51075400100,Goochland County,Virginia,Met_Breast_Screen,0.8
51075400200,Goochland County,Virginia,Met_Breast_Screen,0.795
51075400300,Goochland County,Virginia,Met_Breast_Screen,0.7859999999999999
51075400400,Goochland County,Virginia,Met_Breast_Screen,0.802
51075400500,Goochland County,Virginia,Met_Breast_Screen,0.785
51081880101,Greensville County,Virginia,Met_Breast_Screen,0.8029999999999999
51081880102,Greensville County,Virginia,Met_Breast_Screen,
51081880200,Greensville County,Virginia,Met_Breast_Screen,0.8
51083930100,Halifax County,Virginia,Met_Breast_Screen,0.7709999999999999
51083930201,Halifax County,Virginia,Met_Breast_Screen,0.7609999999999999
51083930202,Halifax County,Virginia,Met_Breast_Screen,0.778
51083930301,Halifax County,Virginia,Met_Breast_Screen,0.774
51083930302,Halifax County,Virginia,Met_Breast_Screen,0.77
51083930400,Halifax County,Virginia,Met_Breast_Screen,0.754
51083930500,Halifax County,Virginia,Met_Breast_Screen,0.772
51083930600,Halifax County,Virginia,Met_Breast_Screen,0.769
51083930800,Halifax County,Virginia,Met_Breast_Screen,0.779
51085320100,Hanover County,Virginia,Met_Breast_Screen,0.802
51085320200,Hanover County,Virginia,Met_Breast_Screen,0.8059999999999999
51085320300,Hanover County,Virginia,Met_Breast_Screen,0.8109999999999999
51085320400,Hanover County,Virginia,Met_Breast_Screen,0.802
51085320500,Hanover County,Virginia,Met_Breast_Screen,0.805
51085320601,Hanover County,Virginia,Met_Breast_Screen,0.804
51085320602,Hanover County,Virginia,Met_Breast_Screen,0.795
