FIPS,County,State,measure,value
51145,Powhatan County,Virginia,Uninsured (Black),0.06562311860325105
51147,Prince Edward County,Virginia,Uninsured (Black),0.07260883380997776
51149,Prince George County,Virginia,Uninsured (Black),0.04780299372283921
51159,Richmond County,Virginia,Uninsured (Black),0.10721123165283983
51175,Southampton County,Virginia,Uninsured (Black),0.04830638953040801
51177,Spotsylvania County,Virginia,Uninsured (Black),0.07539525256528824
51179,Stafford County,Virginia,Uninsured (Black),0.05347018935042799
51181,Surry County,Virginia,Uninsured (Black),0.11636107193229901
51183,Sussex County,Virginia,Uninsured (Black),0.09389489953632148
51193,Westmoreland County,Virginia,Uninsured (Black),0.09834657504831437
51199,York County,Virginia,Uninsured (Black),0.0448312865148444
51550,Chesapeake City,Virginia,Uninsured (Black),0.08635117381618782
51570,Colonial Heights City,Virginia,Uninsured (Black),0.08394403730846102
51590,Danville City,Virginia,Uninsured (Black),0.08939800146234463
51595,Emporia City,Virginia,Uninsured (Black),0.0995850622406639
51620,Franklin City,Virginia,Uninsured (Black),0.04741181859825928
51630,Fredericksburg City,Virginia,Uninsured (Black),0.11638749784147816
51650,Hampton City,Virginia,Uninsured (Black),0.07585817421432606
51670,Hopewell City,Virginia,Uninsured (Black),0.08475259498135644
51680,Lynchburg City,Virginia,Uninsured (Black),0.08895370032810791
51690,Martinsville City,Virginia,Uninsured (Black),0.10690761695659518
51700,Newport News City,Virginia,Uninsured (Black),0.09775167050060247
51710,Norfolk City,Virginia,Uninsured (Black),0.1262793365096171
51730,Petersburg City,Virginia,Uninsured (Black),0.09551052840683354
51735,Poquoson City,Virginia,Uninsured (Black),0.0
51740,Portsmouth City,Virginia,Uninsured (Black),0.10007870427902738
51760,Richmond City,Virginia,Uninsured (Black),0.10398563663055986
51800,Suffolk City,Virginia,Uninsured (Black),0.06417647213667114
51810,Virginia Beach City,Virginia,Uninsured (Black),0.08206263917126537
51830,Williamsburg City,Virginia,Uninsured (Black),0.10073181231166595
51001,Accomack County,Virginia,Uninsured (Hispanic),0.3097374543037554
51007,Amelia County,Virginia,Uninsured (Hispanic),0.2425629290617849
51011,Appomattox County,Virginia,Uninsured (Hispanic),0.3573667711598746
51025,Brunswick County,Virginia,Uninsured (Hispanic),0.54421768707483
51029,Buckingham County,Virginia,Uninsured (Hispanic),0.21754385964912282
51031,Campbell County,Virginia,Uninsured (Hispanic),0.1845679012345679
51033,Caroline County,Virginia,Uninsured (Hispanic),0.27293754818812643
51036,Charles City County,Virginia,Uninsured (Hispanic),0.14893617021276595
51037,Charlotte County,Virginia,Uninsured (Hispanic),0.03225806451612903
51041,Chesterfield County,Virginia,Uninsured (Hispanic),0.2854830640652129
51049,Cumberland County,Virginia,Uninsured (Hispanic),0.875
51053,Dinwiddie County,Virginia,Uninsured (Hispanic),0.083
51057,Essex County,Virginia,Uninsured (Hispanic),0.009324009324009324
51073,Gloucester County,Virginia,Uninsured (Hispanic),0.015463917525773196
51075,Goochland County,Virginia,Uninsured (Hispanic),0.10344827586206896
51081,Greensville County,Virginia,Uninsured (Hispanic),0.3723404255319149
51083,Halifax County,Virginia,Uninsured (Hispanic),0.033810143042912875
51085,Hanover County,Virginia,Uninsured (Hispanic),0.2020057306590258
51087,Henrico County,Virginia,Uninsured (Hispanic),0.27514433302947433
51089,Henry County,Virginia,Uninsured (Hispanic),0.2840013703323056
51093,Isle Of Wight County,Virginia,Uninsured (Hispanic),0.27997227997227997
51095,James City County,Virginia,Uninsured (Hispanic),0.19602872834812
51097,King And Queen County,Virginia,Uninsured (Hispanic),0.21645021645021645
51099,King George County,Virginia,Uninsured (Hispanic),0.09900990099009901
51101,King William County,Virginia,Uninsured (Hispanic),0.02594810379241517
51103,Lancaster County,Virginia,Uninsured (Hispanic),0.0
51109,Louisa County,Virginia,Uninsured (Hispanic),0.27960526315789475
51111,Lunenburg County,Virginia,Uninsured (Hispanic),0.44905008635578586
51115,Mathews County,Virginia,Uninsured (Hispanic),0.25101214574898784
51117,Mecklenburg County,Virginia,Uninsured (Hispanic),0.4519774011299435
51119,Middlesex County,Virginia,Uninsured (Hispanic),0.04777070063694268
51127,New Kent County,Virginia,Uninsured (Hispanic),0.17661691542288557
51131,Northampton County,Virginia,Uninsured (Hispanic),0.32295373665480426
51133,Northumberland County,Virginia,Uninsured (Hispanic),0.06567796610169492
51135,Nottoway County,Virginia,Uninsured (Hispanic),0.2347266881028939
51143,Pittsylvania County,Virginia,Uninsured (Hispanic),0.35182849936948296
51145,Powhatan County,Virginia,Uninsured (Hispanic),0.11787072243346007
51147,Prince Edward County,Virginia,Uninsured (Hispanic),0.1606060606060606
51149,Prince George County,Virginia,Uninsured (Hispanic),0.07147540983606557
51159,Richmond County,Virginia,Uninsured (Hispanic),0.1294820717131474
51175,Southampton County,Virginia,Uninsured (Hispanic),0.023668639053254437
51177,Spotsylvania County,Virginia,Uninsured (Hispanic),0.2016474913200354
51179,Stafford County,Virginia,Uninsured (Hispanic),0.1883347746708946
51181,Surry County,Virginia,Uninsured (Hispanic),0.027932960893854747
51183,Sussex County,Virginia,Uninsured (Hispanic),0.5535714285714286
51193,Westmoreland County,Virginia,Uninsured (Hispanic),0.3548387096774194
51199,York County,Virginia,Uninsured (Hispanic),0.03134328358208955
51550,Chesapeake City,Virginia,Uninsured (Hispanic),0.13835198372329605
51570,Colonial Heights City,Virginia,Uninsured (Hispanic),0.16777408637873753
51590,Danville City,Virginia,Uninsured (Hispanic),0.29534192269573833
51595,Emporia City,Virginia,Uninsured (Hispanic),0.036036036036036036
51620,Franklin City,Virginia,Uninsured (Hispanic),0.20164609053497942
51630,Fredericksburg City,Virginia,Uninsured (Hispanic),0.2858942065491184
51650,Hampton City,Virginia,Uninsured (Hispanic),0.11255752794214333
51670,Hopewell City,Virginia,Uninsured (Hispanic),0.08838383838383838
51680,Lynchburg City,Virginia,Uninsured (Hispanic),0.14970397519030165
51690,Martinsville City,Virginia,Uninsured (Hispanic),0.04954954954954955
51700,Newport News City,Virginia,Uninsured (Hispanic),0.23924035022814158
51710,Norfolk City,Virginia,Uninsured (Hispanic),0.21471085771568196
51730,Petersburg City,Virginia,Uninsured (Hispanic),0.44191919191919193
51735,Poquoson City,Virginia,Uninsured (Hispanic),0.05555555555555555
51740,Portsmouth City,Virginia,Uninsured (Hispanic),0.13619810633648943
51760,Richmond City,Virginia,Uninsured (Hispanic),0.4145923796709681
51800,Suffolk City,Virginia,Uninsured (Hispanic),0.1809202601782703
51810,Virginia Beach City,Virginia,Uninsured (Hispanic),0.13775898520084567
51830,Williamsburg City,Virginia,Uninsured (Hispanic),0.28205128205128205
51001,Accomack County,Virginia,Living Below Poverty (Black),0.1444991789819376
51007,Amelia County,Virginia,Living Below Poverty (Black),0.1248339973439575
51011,Appomattox County,Virginia,Living Below Poverty (Black),0.29720853858784896
51025,Brunswick County,Virginia,Living Below Poverty (Black),0.21987641606591143
51029,Buckingham County,Virginia,Living Below Poverty (Black),0.20080645161290323
51031,Campbell County,Virginia,Living Below Poverty (Black),0.10649627263045794
51033,Caroline County,Virginia,Living Below Poverty (Black),0.053518334985133795
51036,Charles City County,Virginia,Living Below Poverty (Black),0.13231197771587744
51037,Charlotte County,Virginia,Living Below Poverty (Black),0.15311004784688995
51041,Chesterfield County,Virginia,Living Below Poverty (Black),0.0677339302223736
51049,Cumberland County,Virginia,Living Below Poverty (Black),0.02303030303030303
51053,Dinwiddie County,Virginia,Living Below Poverty (Black),0.09151329243353783
51057,Essex County,Virginia,Living Below Poverty (Black),0.12008281573498965
51073,Gloucester County,Virginia,Living Below Poverty (Black),0.07503234152652005
51075,Goochland County,Virginia,Living Below Poverty (Black),0.02912621359223301
51081,Greensville County,Virginia,Living Below Poverty (Black),0.11066398390342053
51083,Halifax County,Virginia,Living Below Poverty (Black),0.1734921816827997
51085,Hanover County,Virginia,Living Below Poverty (Black),0.06701030927835051
51087,Henrico County,Virginia,Living Below Poverty (Black),0.08976527370983045
51089,Henry County,Virginia,Living Below Poverty (Black),0.14087117701575533
51093,Isle Of Wight County,Virginia,Living Below Poverty (Black),0.15064695009242143
51095,James City County,Virginia,Living Below Poverty (Black),0.13359375
51097,King And Queen County,Virginia,Living Below Poverty (Black),0.19161676646706588
51099,King George County,Virginia,Living Below Poverty (Black),0.023474178403755867
51101,King William County,Virginia,Living Below Poverty (Black),0.09615384615384616
51103,Lancaster County,Virginia,Living Below Poverty (Black),0.23183391003460208
51109,Louisa County,Virginia,Living Below Poverty (Black),0.1679604798870854
51111,Lunenburg County,Virginia,Living Below Poverty (Black),0.19047619047619047
51115,Mathews County,Virginia,Living Below Poverty (Black),0.43119266055045874
51117,Mecklenburg County,Virginia,Living Below Poverty (Black),0.2134502923976608
51119,Middlesex County,Virginia,Living Below Poverty (Black),0.06596306068601583
51127,New Kent County,Virginia,Living Below Poverty (Black),0.0
51131,Northampton County,Virginia,Living Below Poverty (Black),0.14271555996035679
51133,Northumberland County,Virginia,Living Below Poverty (Black),0.2131979695431472
51135,Nottoway County,Virginia,Living Below Poverty (Black),0.1613198900091659
51143,Pittsylvania County,Virginia,Living Below Poverty (Black),0.16019575856443719
51145,Powhatan County,Virginia,Living Below Poverty (Black),0.09713024282560706
51147,Prince Edward County,Virginia,Living Below Poverty (Black),0.2418001525553013
51149,Prince George County,Virginia,Living Below Poverty (Black),0.1112883925009972
51159,Richmond County,Virginia,Living Below Poverty (Black),0.21068249258160238
51175,Southampton County,Virginia,Living Below Poverty (Black),0.0892728581713463
51177,Spotsylvania County,Virginia,Living Below Poverty (Black),0.08606220174428172
51179,Stafford County,Virginia,Living Below Poverty (Black),0.03525377229080933
51181,Surry County,Virginia,Living Below Poverty (Black),0.19483870967741934
51183,Sussex County,Virginia,Living Below Poverty (Black),0.05249110320284697
51193,Westmoreland County,Virginia,Living Below Poverty (Black),0.204311152764761
51199,York County,Virginia,Living Below Poverty (Black),0.050559469539991714
51550,Chesapeake City,Virginia,Living Below Poverty (Black),0.11420794774088187
51570,Colonial Heights City,Virginia,Living Below Poverty (Black),0.16378162450066577
51590,Danville City,Virginia,Living Below Poverty (Black),0.2552798851753127
51595,Emporia City,Virginia,Living Below Poverty (Black),0.16339193381592554
51620,Franklin City,Virginia,Living Below Poverty (Black),0.20491803278688525
51630,Fredericksburg City,Virginia,Living Below Poverty (Black),0.14306049822064057
51650,Hampton City,Virginia,Living Below Poverty (Black),0.14787039157316234
51670,Hopewell City,Virginia,Living Below Poverty (Black),0.27576818358615324
51680,Lynchburg City,Virginia,Living Below Poverty (Black),0.2014487079091621
51690,Martinsville City,Virginia,Living Below Poverty (Black),0.35495626822157433
51700,Newport News City,Virginia,Living Below Poverty (Black),0.18327203833723393
51710,Norfolk City,Virginia,Living Below Poverty (Black),0.21102634904291664
51730,Petersburg City,Virginia,Living Below Poverty (Black),0.20499804763764154
51735,Poquoson City,Virginia,Living Below Poverty (Black),0.0
51740,Portsmouth City,Virginia,Living Below Poverty (Black),0.18483131817028833
51760,Richmond City,Virginia,Living Below Poverty (Black),0.22188555533479037
51800,Suffolk City,Virginia,Living Below Poverty (Black),0.13667820069204153
51810,Virginia Beach City,Virginia,Living Below Poverty (Black),0.12381386861313869
51830,Williamsburg City,Virginia,Living Below Poverty (Black),0.14464285714285716
51001,Accomack County,Virginia,Living Below Poverty (Hispanic),0.27461139896373055
51007,Amelia County,Virginia,Living Below Poverty (Hispanic),0.5172413793103449
51011,Appomattox County,Virginia,Living Below Poverty (Hispanic),0.11842105263157894
51025,Brunswick County,Virginia,Living Below Poverty (Hispanic),0.0
51029,Buckingham County,Virginia,Living Below Poverty (Hispanic),0.4807692307692308
51031,Campbell County,Virginia,Living Below Poverty (Hispanic),0.013333333333333334
51033,Caroline County,Virginia,Living Below Poverty (Hispanic),0.20723684210526316
51036,Charles City County,Virginia,Living Below Poverty (Hispanic),0.1
51037,Charlotte County,Virginia,Living Below Poverty (Hispanic),0.72
51041,Chesterfield County,Virginia,Living Below Poverty (Hispanic),0.11293333333333333
51049,Cumberland County,Virginia,Living Below Poverty (Hispanic),
51053,Dinwiddie County,Virginia,Living Below Poverty (Hispanic),0.0
51057,Essex County,Virginia,Living Below Poverty (Hispanic),0.03076923076923077
51073,Gloucester County,Virginia,Living Below Poverty (Hispanic),0.0
51075,Goochland County,Virginia,Living Below Poverty (Hispanic),0.0
51081,Greensville County,Virginia,Living Below Poverty (Hispanic),0.0
51083,Halifax County,Virginia,Living Below Poverty (Hispanic),0.0
51085,Hanover County,Virginia,Living Below Poverty (Hispanic),0.16622340425531915
51087,Henrico County,Virginia,Living Below Poverty (Hispanic),0.16290480863591755
51089,Henry County,Virginia,Living Below Poverty (Hispanic),0.22018348623853212
51093,Isle Of Wight County,Virginia,Living Below Poverty (Hispanic),0.4122137404580153
51095,James City County,Virginia,Living Below Poverty (Hispanic),0.08800773694390715
51097,King And Queen County,Virginia,Living Below Poverty (Hispanic),1.0
51099,King George County,Virginia,Living Below Poverty (Hispanic),0.02318840579710145
51101,King William County,Virginia,Living Below Poverty (Hispanic),0.21621621621621623
51103,Lancaster County,Virginia,Living Below Poverty (Hispanic),
51109,Louisa County,Virginia,Living Below Poverty (Hispanic),0.02717391304347826
51111,Lunenburg County,Virginia,Living Below Poverty (Hispanic),0.09876543209876543
51115,Mathews County,Virginia,Living Below Poverty (Hispanic),0.0
51117,Mecklenburg County,Virginia,Living Below Poverty (Hispanic),0.3465909090909091
51119,Middlesex County,Virginia,Living Below Poverty (Hispanic),0.1
51127,New Kent County,Virginia,Living Below Poverty (Hispanic),0.0
51131,Northampton County,Virginia,Living Below Poverty (Hispanic),0.3527272727272727
51133,Northumberland County,Virginia,Living Below Poverty (Hispanic),0.313953488372093
51135,Nottoway County,Virginia,Living Below Poverty (Hispanic),0.0
51143,Pittsylvania County,Virginia,Living Below Poverty (Hispanic),0.09221902017291066
51145,Powhatan County,Virginia,Living Below Poverty (Hispanic),0.17714285714285713
51147,Prince Edward County,Virginia,Living Below Poverty (Hispanic),0.25757575757575757
51149,Prince George County,Virginia,Living Below Poverty (Hispanic),0.06921944035346098
51159,Richmond County,Virginia,Living Below Poverty (Hispanic),0.0
51175,Southampton County,Virginia,Living Below Poverty (Hispanic),0.0
51177,Spotsylvania County,Virginia,Living Below Poverty (Hispanic),0.07737226277372262
51179,Stafford County,Virginia,Living Below Poverty (Hispanic),0.0981556073775705
51181,Surry County,Virginia,Living Below Poverty (Hispanic),0.0
51183,Sussex County,Virginia,Living Below Poverty (Hispanic),0.061224489795918366
51193,Westmoreland County,Virginia,Living Below Poverty (Hispanic),0.0
51199,York County,Virginia,Living Below Poverty (Hispanic),0.08752584424534804
51550,Chesapeake City,Virginia,Living Below Poverty (Hispanic),0.14242697982535382
51570,Colonial Heights City,Virginia,Living Below Poverty (Hispanic),0.164804469273743
51590,Danville City,Virginia,Living Below Poverty (Hispanic),0.08051948051948052
51595,Emporia City,Virginia,Living Below Poverty (Hispanic),0.4777777777777778
51620,Franklin City,Virginia,Living Below Poverty (Hispanic),0.0
51630,Fredericksburg City,Virginia,Living Below Poverty (Hispanic),0.11900532859680284
51650,Hampton City,Virginia,Living Below Poverty (Hispanic),0.129084092126406
51670,Hopewell City,Virginia,Living Below Poverty (Hispanic),0.20607375271149675
51680,Lynchburg City,Virginia,Living Below Poverty (Hispanic),0.2161741835147745
51690,Martinsville City,Virginia,Living Below Poverty (Hispanic),0.20903954802259886
51700,Newport News City,Virginia,Living Below Poverty (Hispanic),0.18179532310787025
51710,Norfolk City,Virginia,Living Below Poverty (Hispanic),0.19359255202628697
51730,Petersburg City,Virginia,Living Below Poverty (Hispanic),0.5072886297376094
51735,Poquoson City,Virginia,Living Below Poverty (Hispanic),0.43548387096774194
51740,Portsmouth City,Virginia,Living Below Poverty (Hispanic),0.055809698078682524
51760,Richmond City,Virginia,Living Below Poverty (Hispanic),0.1337894336754086
51800,Suffolk City,Virginia,Living Below Poverty (Hispanic),0.09147982062780269
51810,Virginia Beach City,Virginia,Living Below Poverty (Hispanic),0.10971050101484885
51830,Williamsburg City,Virginia,Living Below Poverty (Hispanic),0.075
51001,Accomack County,Virginia,Lack_English_Prof,0.045856161129936346
51007,Amelia County,Virginia,Lack_English_Prof,0.011825809029165002
51011,Appomattox County,Virginia,Lack_English_Prof,0.00039832702648874725
51025,Brunswick County,Virginia,Lack_English_Prof,0.0016266510508165788
51029,Buckingham County,Virginia,Lack_English_Prof,0.0046111665004985045
51031,Campbell County,Virginia,Lack_English_Prof,0.015366519957504932
51033,Caroline County,Virginia,Lack_English_Prof,0.011257683541681055
51036,Charles City County,Virginia,Lack_English_Prof,0.0021141649048625794
51037,Charlotte County,Virginia,Lack_English_Prof,0.00144014401440144
51041,Chesterfield County,Virginia,Lack_English_Prof,0.028050888780531053
51049,Cumberland County,Virginia,Lack_English_Prof,0.001845619368146781
51053,Dinwiddie County,Virginia,Lack_English_Prof,0.004701192222347587
51057,Essex County,Virginia,Lack_English_Prof,0.00626367070988268
51073,Gloucester County,Virginia,Lack_English_Prof,0.0010075703937694025
51075,Goochland County,Virginia,Lack_English_Prof,0.003474009264024704
51081,Greensville County,Virginia,Lack_English_Prof,0.003914785142024763
51083,Halifax County,Virginia,Lack_English_Prof,0.00246669955599408
51085,Hanover County,Virginia,Lack_English_Prof,0.006565078020465331
51087,Henrico County,Virginia,Lack_English_Prof,0.020807429530975606
51089,Henry County,Virginia,Lack_English_Prof,0.007246525568123499
51093,Isle Of Wight County,Virginia,Lack_English_Prof,0.006290517525546643
51095,James City County,Virginia,Lack_English_Prof,0.009998376447667497
51097,King And Queen County,Virginia,Lack_English_Prof,0.0
51099,King George County,Virginia,Lack_English_Prof,0.00806805927227703
51101,King William County,Virginia,Lack_English_Prof,0.004430418158645384
51103,Lancaster County,Virginia,Lack_English_Prof,0.008082921262837581
51109,Louisa County,Virginia,Lack_English_Prof,0.0069474103812533815
51111,Lunenburg County,Virginia,Lack_English_Prof,0.016995181778361804
51115,Mathews County,Virginia,Lack_English_Prof,0.0021980705824887043
51117,Mecklenburg County,Virginia,Lack_English_Prof,0.00566149143829669
51119,Middlesex County,Virginia,Lack_English_Prof,0.0023296447291788003
51127,New Kent County,Virginia,Lack_English_Prof,0.004315344995591852
51131,Northampton County,Virginia,Lack_English_Prof,0.018747850017199863
51133,Northumberland County,Virginia,Lack_English_Prof,0.0
51135,Nottoway County,Virginia,Lack_English_Prof,0.003485955621103439
51143,Pittsylvania County,Virginia,Lack_English_Prof,0.0072121576371597836
51145,Powhatan County,Virginia,Lack_English_Prof,0.002265913686118664
51147,Prince Edward County,Virginia,Lack_English_Prof,0.016719212763924716
51149,Prince George County,Virginia,Lack_English_Prof,0.002736836819243227
51159,Richmond County,Virginia,Lack_English_Prof,0.011759172154280339
51175,Southampton County,Virginia,Lack_English_Prof,0.00046471100784199824
51177,Spotsylvania County,Virginia,Lack_English_Prof,0.0149081687543226
51179,Stafford County,Virginia,Lack_English_Prof,0.0244947101113333
51181,Surry County,Virginia,Lack_English_Prof,0.0004793097938967886
51183,Sussex County,Virginia,Lack_English_Prof,0.002565564424173318
51193,Westmoreland County,Virginia,Lack_English_Prof,0.01730758209639521
51199,York County,Virginia,Lack_English_Prof,0.012662840484649723
51550,Chesapeake City,Virginia,Lack_English_Prof,0.013533107781536975
51570,Colonial Heights City,Virginia,Lack_English_Prof,0.014833489681050657
51590,Danville City,Virginia,Lack_English_Prof,0.012767863809452698
51595,Emporia City,Virginia,Lack_English_Prof,0.004992603550295858
51620,Franklin City,Virginia,Lack_English_Prof,0.0018307833137177977
51630,Fredericksburg City,Virginia,Lack_English_Prof,0.0314455749664043
51650,Hampton City,Virginia,Lack_English_Prof,0.0073357630128025415
51670,Hopewell City,Virginia,Lack_English_Prof,0.0075286415711947625
51680,Lynchburg City,Virginia,Lack_English_Prof,0.007285827586670431
51690,Martinsville City,Virginia,Lack_English_Prof,0.011691223574631647
51700,Newport News City,Virginia,Lack_English_Prof,0.014002258992303123
51710,Norfolk City,Virginia,Lack_English_Prof,0.01403398786467546
51730,Petersburg City,Virginia,Lack_English_Prof,0.015424581912648156
51735,Poquoson City,Virginia,Lack_English_Prof,0.0007612281146917026
51740,Portsmouth City,Virginia,Lack_English_Prof,0.004640242754465818
51760,Richmond City,Virginia,Lack_English_Prof,0.0318118818858794
51800,Suffolk City,Virginia,Lack_English_Prof,0.005294036760324518
51810,Virginia Beach City,Virginia,Lack_English_Prof,0.012976976632131227
51830,Williamsburg City,Virginia,Lack_English_Prof,0.015688122811742526
