FIPS,County,State,measure,value
51550,Chesapeake City,Virginia,Asian,0.03428786432120143
51570,Colonial Heights City,Virginia,Asian,0.03547194792298781
51590,Danville City,Virginia,Asian,0.013300122191935332
51595,Emporia City,Virginia,Asian,0.0
51620,Franklin City,Virginia,Asian,0.027518487089344162
51630,Fredericksburg City,Virginia,Asian,0.03478788311271274
51650,Hampton City,Virginia,Asian,0.02176997104162401
51670,Hopewell City,Virginia,Asian,0.010121633362293658
51680,Lynchburg City,Virginia,Asian,0.024653995669406
51690,Martinsville City,Virginia,Asian,0.008978925497180172
51700,Newport News City,Virginia,Asian,0.03404135754772544
51710,Norfolk City,Virginia,Asian,0.035589127919649896
51730,Petersburg City,Virginia,Asian,0.010171837852478258
51735,Poquoson City,Virginia,Asian,0.01849458891939913
51740,Portsmouth City,Virginia,Asian,0.014991688386315595
51760,Richmond City,Virginia,Asian,0.021016856023679965
51800,Suffolk City,Virginia,Asian,0.017991165244242397
51810,Virginia Beach City,Virginia,Asian,0.06847034248281468
51830,Williamsburg City,Virginia,Asian,0.06608275050656906
51001,Accomack County,Virginia,Other_Races,0.019647777644662752
51007,Amelia County,Virginia,Other_Races,0.0132375189107413
51011,Appomattox County,Virginia,Other_Races,0.03210923374275204
51025,Brunswick County,Virginia,Other_Races,0.026738967838444278
51029,Buckingham County,Virginia,Other_Races,0.036715779467680607
51031,Campbell County,Virginia,Other_Races,0.03677950265919218
51033,Caroline County,Virginia,Other_Races,0.049512329477333854
51036,Charles City County,Virginia,Other_Races,0.10209769693413526
51037,Charlotte County,Virginia,Other_Races,0.024299870745368376
51041,Chesterfield County,Virginia,Other_Races,0.04220423682177222
51049,Cumberland County,Virginia,Other_Races,0.04623022029165374
51053,Dinwiddie County,Virginia,Other_Races,0.017760342368045648
51057,Essex County,Virginia,Other_Races,0.03163543922417852
51073,Gloucester County,Virginia,Other_Races,0.03304307261701135
51075,Goochland County,Virginia,Other_Races,0.026090534979423867
51081,Greensville County,Virginia,Other_Races,0.06829481029219363
51083,Halifax County,Virginia,Other_Races,0.02991702699544233
51085,Hanover County,Virginia,Other_Races,0.03946645671598067
51087,Henrico County,Virginia,Other_Races,0.039713910413227124
51089,Henry County,Virginia,Other_Races,0.017502985688274564
51093,Isle Of Wight County,Virginia,Other_Races,0.03263622359729511
51095,James City County,Virginia,Other_Races,0.04398389358444933
51097,King And Queen County,Virginia,Other_Races,0.06307922272047832
51099,King George County,Virginia,Other_Races,0.04951686280407565
51101,King William County,Virginia,Other_Races,0.03454971160984524
51103,Lancaster County,Virginia,Other_Races,0.02015390252839868
51109,Louisa County,Virginia,Other_Races,0.05619883670831538
51111,Lunenburg County,Virginia,Other_Races,0.022366883658821567
51115,Mathews County,Virginia,Other_Races,0.03146934955545157
51117,Mecklenburg County,Virginia,Other_Races,0.01825551125317165
51119,Middlesex County,Virginia,Other_Races,0.031536589930750515
51127,New Kent County,Virginia,Other_Races,0.04898086060659887
51131,Northampton County,Virginia,Other_Races,0.028791100932439063
51133,Northumberland County,Virginia,Other_Races,0.057668198913497705
51135,Nottoway County,Virginia,Other_Races,0.010531690815089041
51143,Pittsylvania County,Virginia,Other_Races,0.032268669965314876
51145,Powhatan County,Virginia,Other_Races,0.03058807832149171
51147,Prince Edward County,Virginia,Other_Races,0.04043496139260749
51149,Prince George County,Virginia,Other_Races,0.056580507469765236
51159,Richmond County,Virginia,Other_Races,0.05279712424174343
51175,Southampton County,Virginia,Other_Races,0.05302862214333259
51177,Spotsylvania County,Virginia,Other_Races,0.04619728072898991
51179,Stafford County,Virginia,Other_Races,0.0641487899146585
51181,Surry County,Virginia,Other_Races,0.007313728477830261
51183,Sussex County,Virginia,Other_Races,0.017153284671532848
51193,Westmoreland County,Virginia,Other_Races,0.03563632394673652
51199,York County,Virginia,Other_Races,0.05571910677102032
51550,Chesapeake City,Virginia,Other_Races,0.05200022656287929
51570,Colonial Heights City,Virginia,Other_Races,0.03205163568157996
51590,Danville City,Virginia,Other_Races,0.04128677507284519
51595,Emporia City,Virginia,Other_Races,0.0911300121506683
51620,Franklin City,Virginia,Other_Races,0.03442841556552309
51630,Fredericksburg City,Virginia,Other_Races,0.07246583651478931
51650,Hampton City,Virginia,Other_Races,0.061997250416825106
51670,Hopewell City,Virginia,Other_Races,0.03119026933101651
51680,Lynchburg City,Virginia,Other_Races,0.029516417003279602
51690,Martinsville City,Virginia,Other_Races,0.052908875037102995
51700,Newport News City,Virginia,Other_Races,0.054098741550448755
51710,Norfolk City,Virginia,Other_Races,0.048655242374955984
51730,Petersburg City,Virginia,Other_Races,0.03042523097294532
51735,Poquoson City,Virginia,Other_Races,0.03133581004684219
51740,Portsmouth City,Virginia,Other_Races,0.05391261518254766
51760,Richmond City,Virginia,Other_Races,0.041382335737960615
51800,Suffolk City,Virginia,Other_Races,0.04435604923446412
51810,Virginia Beach City,Virginia,Other_Races,0.057140921823719895
51830,Williamsburg City,Virginia,Other_Races,0.026210863455127787
51001,Accomack County,Virginia,Below 9th grade,0.059379603863152726
51007,Amelia County,Virginia,Below 9th grade,0.06599937441351267
51011,Appomattox County,Virginia,Below 9th grade,0.04078217211309786
51025,Brunswick County,Virginia,Below 9th grade,0.056319028749683836
51029,Buckingham County,Virginia,Below 9th grade,0.08543350768743066
51031,Campbell County,Virginia,Below 9th grade,0.03779134986912626
51033,Caroline County,Virginia,Below 9th grade,0.034278679986743055
51036,Charles City County,Virginia,Below 9th grade,0.03978333955920807
51037,Charlotte County,Virginia,Below 9th grade,0.04965669445806768
51041,Chesterfield County,Virginia,Below 9th grade,0.0313554538300213
51049,Cumberland County,Virginia,Below 9th grade,0.04828444936358606
51053,Dinwiddie County,Virginia,Below 9th grade,0.03803390853750566
51057,Essex County,Virginia,Below 9th grade,0.04949205522271425
51073,Gloucester County,Virginia,Below 9th grade,0.031182452783388256
51075,Goochland County,Virginia,Below 9th grade,0.023796528763235455
51081,Greensville County,Virginia,Below 9th grade,0.06376219650555934
51083,Halifax County,Virginia,Below 9th grade,0.07240221655947902
51085,Hanover County,Virginia,Below 9th grade,0.02103986500738241
51087,Henrico County,Virginia,Below 9th grade,0.028716639993079284
51089,Henry County,Virginia,Below 9th grade,0.07570051019045329
51093,Isle Of Wight County,Virginia,Below 9th grade,0.022134042010994212
51095,James City County,Virginia,Below 9th grade,0.01529860679740882
51097,King And Queen County,Virginia,Below 9th grade,0.029389312977099236
51099,King George County,Virginia,Below 9th grade,0.02776046682907484
51101,King William County,Virginia,Below 9th grade,0.021775128332505382
51103,Lancaster County,Virginia,Below 9th grade,0.035451197053407
51109,Louisa County,Virginia,Below 9th grade,0.03667391544727434
51111,Lunenburg County,Virginia,Below 9th grade,0.06596184785106872
51115,Mathews County,Virginia,Below 9th grade,0.021283206462637875
51117,Mecklenburg County,Virginia,Below 9th grade,0.05355001998135074
51119,Middlesex County,Virginia,Below 9th grade,0.04562692581180375
51127,New Kent County,Virginia,Below 9th grade,0.014509470616804274
51131,Northampton County,Virginia,Below 9th grade,0.06104938950610494
51133,Northumberland County,Virginia,Below 9th grade,0.03513484474051789
51135,Nottoway County,Virginia,Below 9th grade,0.059762369214399716
51143,Pittsylvania County,Virginia,Below 9th grade,0.057008600053196204
51145,Powhatan County,Virginia,Below 9th grade,0.019050150629097998
51147,Prince Edward County,Virginia,Below 9th grade,0.05596242636522847
51149,Prince George County,Virginia,Below 9th grade,0.030111804650524727
51159,Richmond County,Virginia,Below 9th grade,0.06676363636363636
51175,Southampton County,Virginia,Below 9th grade,0.04899544402121144
51177,Spotsylvania County,Virginia,Below 9th grade,0.026520135458682946
51179,Stafford County,Virginia,Below 9th grade,0.026461762298808766
51181,Surry County,Virginia,Below 9th grade,0.04303030303030303
51183,Sussex County,Virginia,Below 9th grade,0.05742038608139678
51193,Westmoreland County,Virginia,Below 9th grade,0.05975369817095387
51199,York County,Virginia,Below 9th grade,0.01757249448872308
51550,Chesapeake City,Virginia,Below 9th grade,0.02095298808614541
51570,Colonial Heights City,Virginia,Below 9th grade,0.03644646924829157
51590,Danville City,Virginia,Below 9th grade,0.05132797188619315
51595,Emporia City,Virginia,Below 9th grade,0.09968684759916492
51620,Franklin City,Virginia,Below 9th grade,0.04628185127405096
51630,Fredericksburg City,Virginia,Below 9th grade,0.04717092803030303
51650,Hampton City,Virginia,Below 9th grade,0.024024089550284754
51670,Hopewell City,Virginia,Below 9th grade,0.04010571522960026
51680,Lynchburg City,Virginia,Below 9th grade,0.03746326023061271
51690,Martinsville City,Virginia,Below 9th grade,0.044673925244135146
51700,Newport News City,Virginia,Below 9th grade,0.027658936924639176
51710,Norfolk City,Virginia,Below 9th grade,0.03178712501334472
51730,Petersburg City,Virginia,Below 9th grade,0.060004344992396264
51735,Poquoson City,Virginia,Below 9th grade,0.018448493182078606
51740,Portsmouth City,Virginia,Below 9th grade,0.025451109485491345
51760,Richmond City,Virginia,Below 9th grade,0.04704301075268817
51800,Suffolk City,Virginia,Below 9th grade,0.03500473036896878
51810,Virginia Beach City,Virginia,Below 9th grade,0.01699541868159837
51830,Williamsburg City,Virginia,Below 9th grade,0.024240140668173826
51001,Accomack County,Virginia,High School,0.7801194958258307
51007,Amelia County,Virginia,High School,0.784276926285059
51011,Appomattox County,Virginia,High School,0.8181097507266801
51025,Brunswick County,Virginia,High School,0.6665542534356294
51029,Buckingham County,Virginia,High School,0.6968616262482168
51031,Campbell County,Virginia,High School,0.830911130499813
51033,Caroline County,Virginia,High School,0.8275649827186212
51036,Charles City County,Virginia,High School,0.7728800896525961
51037,Charlotte County,Virginia,High School,0.7794261893084845
51041,Chesterfield County,Virginia,High School,0.8907585877272859
51049,Cumberland County,Virginia,High School,0.823464305478694
51053,Dinwiddie County,Virginia,High School,0.8069125119484831
51057,Essex County,Virginia,High School,0.802031779109143
51073,Gloucester County,Virginia,High School,0.8518124800680344
51075,Goochland County,Virginia,High School,0.885984062875232
51081,Greensville County,Virginia,High School,0.6190152030859996
51083,Halifax County,Virginia,High School,0.760587307365611
51085,Hanover County,Virginia,High School,0.9012470997679815
51087,Henrico County,Virginia,High School,0.8935248064362645
51089,Henry County,Virginia,High School,0.7245238667628282
51093,Isle Of Wight County,Virginia,High School,0.8559102988823765
51095,James City County,Virginia,High School,0.9279794125476972
51097,King And Queen County,Virginia,High School,0.8450381679389313
51099,King George County,Virginia,High School,0.8866919721262252
51101,King William County,Virginia,High School,0.8673621460506706
51103,Lancaster County,Virginia,High School,0.8712016574585635
51109,Louisa County,Virginia,High School,0.8342486454609118
51111,Lunenburg County,Virginia,High School,0.687887841875431
51115,Mathews County,Virginia,High School,0.8820879291595464
51117,Mecklenburg County,Virginia,High School,0.8076461968829093
51119,Middlesex County,Virginia,High School,0.8391799004503436
51127,New Kent County,Virginia,High School,0.8799781447304517
51131,Northampton County,Virginia,High School,0.8155318446815532
51133,Northumberland County,Virginia,High School,0.8588159449876437
51135,Nottoway County,Virginia,High School,0.7367441035644617
51143,Pittsylvania County,Virginia,High School,0.7608608919230428
51145,Powhatan County,Virginia,High School,0.8329346092503987
51147,Prince Edward County,Virginia,High School,0.7815634453112562
51149,Prince George County,Virginia,High School,0.8103436449687907
51159,Richmond County,Virginia,High School,0.6773818181818182
51175,Southampton County,Virginia,High School,0.7868399432369856
51177,Spotsylvania County,Virginia,High School,0.8766635749875973
51179,Stafford County,Virginia,High School,0.9020439917957422
51181,Surry County,Virginia,High School,0.8004040404040405
51183,Sussex County,Virginia,High School,0.6873232509529079
51193,Westmoreland County,Virginia,High School,0.7915178896742695
51199,York County,Virginia,High School,0.9295616415126335
51550,Chesapeake City,Virginia,High School,0.8975444589450134
51570,Colonial Heights City,Virginia,High School,0.8705521954284816
51590,Danville City,Virginia,High School,0.7814421842265324
51595,Emporia City,Virginia,High School,0.6980688935281837
51620,Franklin City,Virginia,High School,0.7912983185994107
51630,Fredericksburg City,Virginia,High School,0.8661813446969697
51650,Hampton City,Virginia,High School,0.8839381177856815
51670,Hopewell City,Virginia,High School,0.7467459530888668
51680,Lynchburg City,Virginia,High School,0.8543748586931946
51690,Martinsville City,Virginia,High School,0.830957458749579
51700,Newport News City,Virginia,High School,0.8671904912520184
51710,Norfolk City,Virginia,High School,0.8416715597309704
51730,Petersburg City,Virginia,High School,0.7837062785140126
51735,Poquoson City,Virginia,High School,0.93491463274894
51740,Portsmouth City,Virginia,High School,0.8467446964155084
51760,Richmond City,Virginia,High School,0.8365341335333834
51800,Suffolk City,Virginia,High School,0.8677546515294859
51810,Virginia Beach City,Virginia,High School,0.9069165181980148
51830,Williamsburg City,Virginia,High School,0.9015322783220296
51001,Accomack County,Virginia,College,0.2100589294483549
51007,Amelia County,Virginia,College,0.1769367115003649
51011,Appomattox County,Virginia,College,0.19501453360345283
51025,Brunswick County,Virginia,College,0.16111626338420032
51029,Buckingham County,Virginia,College,0.11753051196703122
51031,Campbell County,Virginia,College,0.2401595413187087
51033,Caroline County,Virginia,College,0.21982860660006628
51036,Charles City County,Virginia,College,0.1557713858797161
51037,Charlotte County,Virginia,College,0.15129965669445808
51041,Chesterfield County,Virginia,College,0.41354588567826256
51049,Cumberland County,Virginia,College,0.17349197565024904
51053,Dinwiddie County,Virginia,College,0.1757307440760678
51057,Essex County,Virginia,College,0.1586350612138578
51073,Gloucester County,Virginia,College,0.2528613443889302
51075,Goochland County,Virginia,College,0.46070298002401483
51081,Greensville County,Virginia,College,0.10925799863852961
51083,Halifax County,Virginia,College,0.16357238199247665
51085,Hanover County,Virginia,College,0.40543925332208397
51087,Henrico County,Virginia,College,0.44948743457762014
51089,Henry County,Virginia,College,0.15148115500707857
51093,Isle Of Wight County,Virginia,College,0.29134660890458336
51095,James City County,Virginia,College,0.5048007809033632
51097,King And Queen County,Virginia,College,0.21278625954198474
51099,King George County,Virginia,College,0.34904537986516343
51101,King William County,Virginia,College,0.24921344593475742
51103,Lancaster County,Virginia,College,0.33344843462246776
51109,Louisa County,Virginia,College,0.2582285945965869
51111,Lunenburg County,Virginia,College,0.11755918179728798
51115,Mathews County,Virginia,College,0.29889700170887057
51117,Mecklenburg County,Virginia,College,0.22348030726877136
51119,Middlesex County,Virginia,College,0.2712728134629059
51127,New Kent County,Virginia,College,0.3276469159786304
51131,Northampton County,Virginia,College,0.28082719172808274
51133,Northumberland County,Virginia,College,0.3385623724078651
51135,Nottoway County,Virginia,College,0.16323816279482178
51143,Pittsylvania County,Virginia,College,0.1424328397907616
51145,Powhatan County,Virginia,College,0.31069466595782386
51147,Prince Edward County,Virginia,College,0.24996019742079287
51149,Prince George County,Virginia,College,0.24401536456547088
51159,Richmond County,Virginia,College,0.1746909090909091
51175,Southampton County,Virginia,College,0.19284487265665845
51177,Spotsylvania County,Virginia,College,0.33452686525312225
51179,Stafford County,Virginia,College,0.4230850838107363
51181,Surry County,Virginia,College,0.22626262626262628
51183,Sussex County,Virginia,College,0.13193163654248125
51193,Westmoreland County,Virginia,College,0.16534285506084676
51199,York County,Virginia,College,0.48537391894183485
51550,Chesapeake City,Virginia,College,0.35485364782862333
51570,Colonial Heights City,Virginia,College,0.25944544811876524
51590,Danville City,Virginia,College,0.18105021288098938
51595,Emporia City,Virginia,College,0.12343423799582463
51620,Franklin City,Virginia,College,0.21043508407002948
51630,Fredericksburg City,Virginia,College,0.4267874053030303
51650,Hampton City,Virginia,College,0.2731458246961531
51670,Hopewell City,Virginia,College,0.1140403039312851
51680,Lynchburg City,Virginia,College,0.382771874293466
51690,Martinsville City,Virginia,College,0.22123695139746324
51700,Newport News City,Virginia,College,0.28121722628223267
51710,Norfolk City,Virginia,College,0.31802471442297425
51730,Petersburg City,Virginia,College,0.2203780143384749
51735,Poquoson City,Virginia,College,0.4090752836026126
51740,Portsmouth City,Virginia,College,0.20979639112411608
51760,Richmond City,Virginia,College,0.43085771442860715
51800,Suffolk City,Virginia,College,0.30988647114474926
51810,Virginia Beach City,Virginia,College,0.38617332654619496
51830,Williamsburg City,Virginia,College,0.5043958804320523
51001,Accomack County,Virginia,Advanced Degree,0.08921263709281388
51007,Amelia County,Virginia,Advanced Degree,0.054530288812428315
51011,Appomattox County,Virginia,Advanced Degree,0.05152823042367656
51025,Brunswick County,Virginia,Advanced Degree,0.06567743023353849
51029,Buckingham County,Virginia,Advanced Degree,0.0468378506894912
51031,Campbell County,Virginia,Advanced Degree,0.08164028418297395
51033,Caroline County,Virginia,Advanced Degree,0.07386013919795464
51036,Charles City County,Virginia,Advanced Degree,0.04146432573776616
51037,Charlotte County,Virginia,Advanced Degree,0.0597106424717999
51041,Chesterfield County,Virginia,Advanced Degree,0.1578197040803293
51049,Cumberland County,Virginia,Advanced Degree,0.08093525179856115
51053,Dinwiddie County,Virginia,Advanced Degree,0.06826985963676611
51057,Essex County,Virginia,Advanced Degree,0.0461057567074759
51073,Gloucester County,Virginia,Advanced Degree,0.09386626979908579
51075,Goochland County,Virginia,Advanced Degree,0.2072917803733217
51081,Greensville County,Virginia,Advanced Degree,0.039369185386884505
51083,Halifax County,Virginia,Advanced Degree,0.0603891113538001
51085,Hanover County,Virginia,Advanced Degree,0.14764817549040288
51087,Henrico County,Virginia,Advanced Degree,0.18371036809550587
51089,Henry County,Virginia,Advanced Degree,0.05457168042311083
51093,Isle Of Wight County,Virginia,Advanced Degree,0.11183515963449707
51095,James City County,Virginia,Advanced Degree,0.2427189635282634
51097,King And Queen County,Virginia,Advanced Degree,0.05362595419847328
51099,King George County,Virginia,Advanced Degree,0.1423715370233981
51101,King William County,Virginia,Advanced Degree,0.06375227686703097
51103,Lancaster County,Virginia,Advanced Degree,0.15607734806629833
51109,Louisa County,Virginia,Advanced Degree,0.10401385868563635
51111,Lunenburg County,Virginia,Advanced Degree,0.03907147782119053
51115,Mathews County,Virginia,Advanced Degree,0.08000621407487961
51117,Mecklenburg County,Virginia,Advanced Degree,0.0815239110163847
51119,Middlesex County,Virginia,Advanced Degree,0.10049774828158331
51127,New Kent County,Virginia,Advanced Degree,0.10466245750364254
51131,Northampton County,Virginia,Advanced Degree,0.1090089099109009
51133,Northumberland County,Virginia,Advanced Degree,0.13785322875255185
51135,Nottoway County,Virginia,Advanced Degree,0.04415676538393332
51143,Pittsylvania County,Virginia,Advanced Degree,0.04240180867098147
51145,Powhatan County,Virginia,Advanced Degree,0.0960482013113592
51147,Prince Edward County,Virginia,Advanced Degree,0.0968794777901608
51149,Prince George County,Virginia,Advanced Degree,0.07130118663831539
51159,Richmond County,Virginia,Advanced Degree,0.07330909090909091
51175,Southampton County,Virginia,Advanced Degree,0.06706998282171932
51177,Spotsylvania County,Virginia,Advanced Degree,0.12952697310239208
51179,Stafford County,Virginia,Advanced Degree,0.16521677629252424
51181,Surry County,Virginia,Advanced Degree,0.05898989898989899
51183,Sussex County,Virginia,Advanced Degree,0.040698389278249106
51193,Westmoreland County,Virginia,Advanced Degree,0.0663849012606573
51199,York County,Virginia,Advanced Degree,0.22030269628624724
51550,Chesapeake City,Virginia,Advanced Degree,0.1324476626352412
51570,Colonial Heights City,Virginia,Advanced Degree,0.10611892231560757
51590,Danville City,Virginia,Advanced Degree,0.07271744272487667
51595,Emporia City,Virginia,Advanced Degree,0.050887265135699376
51620,Franklin City,Virginia,Advanced Degree,0.08996359854394176
51630,Fredericksburg City,Virginia,Advanced Degree,0.19785748106060605
51650,Hampton City,Virginia,Advanced Degree,0.10743197538676384
51670,Hopewell City,Virginia,Advanced Degree,0.032309217046580775
51680,Lynchburg City,Virginia,Advanced Degree,0.15740447659959303
51690,Martinsville City,Virginia,Advanced Degree,0.07273543607587833
51700,Newport News City,Virginia,Advanced Degree,0.10595794975945132
51710,Norfolk City,Virginia,Advanced Degree,0.1261876801537312
51730,Petersburg City,Virginia,Advanced Degree,0.08338040408429286
51735,Poquoson City,Virginia,Advanced Degree,0.1972040792941446
51740,Portsmouth City,Virginia,Advanced Degree,0.07543891733723482
51760,Richmond City,Virginia,Advanced Degree,0.18002625656414104
51800,Suffolk City,Virginia,Advanced Degree,0.12314727215389468
51810,Virginia Beach City,Virginia,Advanced Degree,0.14345253245100534
51830,Williamsburg City,Virginia,Advanced Degree,0.2351168048229088
51001,Accomack County,Virginia,Urban_Percentage,0.0
51007,Amelia County,Virginia,Urban_Percentage,0.0
51011,Appomattox County,Virginia,Urban_Percentage,0.0
51025,Brunswick County,Virginia,Urban_Percentage,0.24489999999999998
51029,Buckingham County,Virginia,Urban_Percentage,0.0
51031,Campbell County,Virginia,Urban_Percentage,0.3889
51033,Caroline County,Virginia,Urban_Percentage,0.21600000000000003
51036,Charles City County,Virginia,Urban_Percentage,0.0
51037,Charlotte County,Virginia,Urban_Percentage,0.0
51041,Chesterfield County,Virginia,Urban_Percentage,0.9407
51049,Cumberland County,Virginia,Urban_Percentage,0.04
51053,Dinwiddie County,Virginia,Urban_Percentage,0.2879
51057,Essex County,Virginia,Urban_Percentage,0.22719999999999999
51073,Gloucester County,Virginia,Urban_Percentage,0.35369999999999996
51075,Goochland County,Virginia,Urban_Percentage,0.0301
51081,Greensville County,Virginia,Urban_Percentage,0.12990000000000002
51083,Halifax County,Virginia,Urban_Percentage,0.22920000000000001
51085,Hanover County,Virginia,Urban_Percentage,0.6091
51087,Henrico County,Virginia,Urban_Percentage,0.9573
51089,Henry County,Virginia,Urban_Percentage,0.39280000000000004
51093,Isle Of Wight County,Virginia,Urban_Percentage,
51095,James City County,Virginia,Urban_Percentage,0.8415
51097,King And Queen County,Virginia,Urban_Percentage,
51099,King George County,Virginia,Urban_Percentage,0.2681
51101,King William County,Virginia,Urban_Percentage,0.1679
51103,Lancaster County,Virginia,Urban_Percentage,0.0
51109,Louisa County,Virginia,Urban_Percentage,0.0
51111,Lunenburg County,Virginia,Urban_Percentage,0.0
51115,Mathews County,Virginia,Urban_Percentage,0.0
51117,Mecklenburg County,Virginia,Urban_Percentage,0.22190000000000001
51119,Middlesex County,Virginia,Urban_Percentage,0.0
51127,New Kent County,Virginia,Urban_Percentage,0.0
51131,Northampton County,Virginia,Urban_Percentage,0.0
51133,Northumberland County,Virginia,Urban_Percentage,0.0
51135,Nottoway County,Virginia,Urban_Percentage,0.47659999999999997
51143,Pittsylvania County,Virginia,Urban_Percentage,0.1437
51145,Powhatan County,Virginia,Urban_Percentage,0.0032
51147,Prince Edward County,Virginia,Urban_Percentage,0.3679
51149,Prince George County,Virginia,Urban_Percentage,0.466
51159,Richmond County,Virginia,Urban_Percentage,0.0
51175,Southampton County,Virginia,Urban_Percentage,0.0204
51177,Spotsylvania County,Virginia,Urban_Percentage,0.6767000000000001
51179,Stafford County,Virginia,Urban_Percentage,0.8025
51181,Surry County,Virginia,Urban_Percentage,0.0
51183,Sussex County,Virginia,Urban_Percentage,0.0
51193,Westmoreland County,Virginia,Urban_Percentage,0.2116
51199,York County,Virginia,Urban_Percentage,0.9390000000000001
51550,Chesapeake City,Virginia,Urban_Percentage,
51570,Colonial Heights City,Virginia,Urban_Percentage,
51590,Danville City,Virginia,Urban_Percentage,
51595,Emporia City,Virginia,Urban_Percentage,
51620,Franklin City,Virginia,Urban_Percentage,
51630,Fredericksburg City,Virginia,Urban_Percentage,
51650,Hampton City,Virginia,Urban_Percentage,
51670,Hopewell City,Virginia,Urban_Percentage,
51680,Lynchburg City,Virginia,Urban_Percentage,
51690,Martinsville City,Virginia,Urban_Percentage,
51700,Newport News City,Virginia,Urban_Percentage,
51710,Norfolk City,Virginia,Urban_Percentage,
51730,Petersburg City,Virginia,Urban_Percentage,
51735,Poquoson City,Virginia,Urban_Percentage,
51740,Portsmouth City,Virginia,Urban_Percentage,
51760,Richmond City,Virginia,Urban_Percentage,
51800,Suffolk City,Virginia,Urban_Percentage,
51810,Virginia Beach City,Virginia,Urban_Percentage,
51830,Williamsburg City,Virginia,Urban_Percentage,
