FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Air Toxics Cancer,Air Toxics Resp,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks
51109950102,Census Tract 9501.02,Louisa County,Virginia,7.38870684931507,0.064247921390778,0.095913465,30.0,0.3,5.359306960162487,1.280536712022066,3.7816039326e-05,0.027874163024273,0.035016357481043,0.036214134809228,56.2221,0.136314216416851
51109950201,Census Tract 9502.01,Louisa County,Virginia,7.36432602739726,0.218085106382978,0.098802993,30.0,0.3,0.282380194921664,0.491179761164236,1.5204631442e-05,0.020568970982712,0.059935600397083,0.044862970620205,55.73579,0.366783442002161
51109950202,Census Tract 9502.02,Louisa County,Virginia,7.39945150684932,0.149409627611262,0.106051312,30.0,0.3,3.815305863544668,0.150913238103266,2.5353919236e-05,0.023672952907301,0.037303399680115,0.036392005889049,56.00115,0.26458204493756
51109950301,Census Tract 9503.01,Louisa County,Virginia,7.36124164383562,0.031969309462916,0.112690398,30.0,0.3,0.008987306447775,23.068550673383296,3.11738762e-07,0.020228281857483,0.425354326508684,0.043617618835356,55.67093,0.364606541174161
51109950302,Census Tract 9503.02,Louisa County,Virginia,7.36124164383562,0.112400733048259,0.112690398,30.0,0.3,0.121656961604651,2.543827376207309,7.2730097442e-05,0.020655512425914,0.221825040282392,0.066960567545515,55.67093,0.191832464049502
51109950303,Census Tract 9503.03,Louisa County,Virginia,7.36124164383562,0.033404406538735,0.112690398,30.0,0.3,0.276438136086219,0.48721767209131,2.3764243585e-05,0.023459821282077,0.097442726238289,0.078781485416836,55.67093,0.085286454432111
51109950400,Census Tract 9504,Louisa County,Virginia,7.34689369863014,0.216666666666666,0.115017413,30.0,0.3,0.562644418439306,13.482744319144508,5.517351954e-06,0.020669369640462,0.103860207996532,0.035779289246243,55.81228,0.120453474843931
51109950500,Census Tract 9505,Louisa County,Virginia,7.45015178082192,0.116550968213372,0.104392527,30.0,0.3,84.82426208467957,4.663821772183894,2.82236352e-06,0.041257942227584,0.049339772426853,0.055143430654133,56.20855,0.097719027457452
51111930100,Census Tract 9301,Lunenburg County,Virginia,7.51148630136986,0.352389878163074,0.089810493,30.0,0.3,2.02503376843704,0.282316345260493,0.003289261905007,0.015473809087261,0.052449400463549,0.015799443213181,56.30598,0.179027931147275
51111930200,Census Tract 9302,Lunenburg County,Virginia,7.46832520547945,0.20721094073767,0.082898818,30.0,0.3,48.2389698870366,1.102743212712452,0.00407349414318,0.016544376901616,0.030324899148764,0.017419674594582,56.64341,0.321012860441778
51111930300,Census Tract 9303,Lunenburg County,Virginia,7.57676575342466,0.303825956489122,0.091510603,30.0,0.3,4.007871415696864,1.278077908788327,0.000216565160057,0.013472912636324,0.046942348727787,0.016203805270035,56.43987,0.023453553136324
51115951301,Census Tract 9513.01,Mathews County,Virginia,6.70643890410959,0.308552631578947,0.092776657,20.0,0.3,17.433619407990815,0.945815935296594,0.000817166878684,0.032660377748948,0.031023302319173,0.039240660914275,61.00479,0.123773813017987
51115951302,Census Tract 9513.02,Mathews County,Virginia,6.70643890410959,0.47980997624703,0.092776657,20.0,0.3,15.095693235687913,0.138357130245384,0.000696854277546,0.0291327933514,0.03127674938654,0.036404545404407,61.00479,0.204596981447886
51115951401,Census Tract 9514.01,Mathews County,Virginia,6.68037123287671,0.460299194476409,0.099724225,20.0,0.3,71.39787165181752,1.075188950018827,0.000928087949312,0.039797318146271,0.043020092360608,0.051167480004345,61.95466,0.091376027080377
51115951402,Census Tract 9514.02,Mathews County,Virginia,6.68037123287671,0.331294597349643,0.099724225,20.0,0.3,37.23581162,0.706318792,0.000678999,0.034255858,0.038220036,0.044930114,61.95466,0.219646676
51115990100,Census Tract 9901,Mathews County,Virginia,,0.0,,,,,,,0.0,0.0,0.0,,
51117930101,Census Tract 9301.01,Mecklenburg County,Virginia,7.66034876712329,0.255334805003679,0.129960201,30.0,0.3,47.856013625565566,31.9466402134668,0.000157311888409,0.015534330664331,0.026931412368368,0.019922963502503,56.7498,0.545770063496163
51117930103,Census Tract 9301.03,Mecklenburg County,Virginia,7.68210465753425,0.0,0.102079947,30.0,0.3,55.60128959,10.13034061,0.142738408,0.01895382,0.025465528,0.025389791,56.94542,0.423648226
51117930104,Census Tract 9301.04,Mecklenburg County,Virginia,7.68210465753425,0.078796561604584,0.102079947,30.0,0.3,60.98523927329782,5.904039679011188,0.062050460143847,0.017515865264784,0.023368658182738,0.023299101989345,56.94542,0.122176027780501
51117930201,Census Tract 9302.01,Mecklenburg County,Virginia,7.65777753424658,0.223703703703703,0.119070746,30.0,0.3,0.518558214912138,13.000802236392268,3.121008554e-06,0.015379998731549,0.028453936379292,0.018209843814274,56.63977,1.780537200809408
51117930202,Census Tract 9302.02,Mecklenburg County,Virginia,7.65777753424658,0.252463054187192,0.119070746,30.0,0.3,1.635989534505197,8.942407799338907,4.403284415e-06,0.01603344389878,0.026517624494803,0.019014955969272,56.63977,0.895540346181654
51117930300,Census Tract 9303,Mecklenburg County,Virginia,7.61976383561644,0.250936329588015,0.091983718,30.0,0.3,7.371593999730164,3.76180308951301,0.001109449408896,0.017693577246065,0.023908532409573,0.020524824043688,56.71499,0.031539719017025
51117930401,Census Tract 9304.01,Mecklenburg County,Virginia,7.54377945205479,0.396576319543509,0.082737936,30.0,0.3,169.21819369587058,0.440588352634313,0.00025254096424,0.017101030123883,0.023272350618987,0.021904396838229,57.12183,0.200669807452533
51117930402,Census Tract 9304.02,Mecklenburg County,Virginia,7.54377945205479,0.503601833660772,0.082737936,30.0,0.3,390.7306852088421,0.436283982680016,0.000155740386598,0.018043741637986,0.025215406852498,0.023960412333466,57.12183,0.573062111417129
51117930500,Census Tract 9305,Mecklenburg County,Virginia,7.59843671232877,0.228971962616822,0.084136183,30.0,0.3,521.2226585805646,0.830846222071661,0.01767278869164,0.022539764714441,0.032577106638436,0.030847959947883,57.45451,0.145438260465798
51117930600,Census Tract 9306,Mecklenburg County,Virginia,7.63139369863014,0.271420011983223,0.08696287,30.0,0.3,133.55577681798087,5.387306504793487,0.02785242793295,0.022354160670881,0.02481967193908,0.024863525763985,57.32775,0.052245511175862
51117930700,Census Tract 9307,Mecklenburg County,Virginia,7.68562767123288,0.138316151202749,0.09375729,30.0,0.3,211.99388280025772,6.736435637137225,0.092266607269901,0.027586932359363,0.03034203867627,0.032022865753601,57.6284,0.088341794721759
51117930800,Census Tract 9308,Mecklenburg County,Virginia,7.69284410958904,0.314442413162705,0.089322406,30.0,0.3,564.4443393180277,6.991536074976946,0.120849407158611,0.029104332255556,0.037417238015278,0.036102002820833,58.03062,0.407081695626111
51119950900,Census Tract 9509,Middlesex County,Virginia,6.90455780821918,0.281997918834547,0.083138817,20.0,0.3,78.0827973644502,2.880145729786597,0.001475718457385,0.023494039731945,0.047930278601171,0.032939233221861,56.55868,0.045786428575146
51119951000,Census Tract 9510,Middlesex County,Virginia,6.88931205479452,0.24977416440831,0.087133165,30.0,0.3,40.64826209157703,2.736997817705118,0.002252715731878,0.027515279163939,0.043970304519356,0.031640925145752,56.67715,0.284349597980774
51119951100,Census Tract 9511,Middlesex County,Virginia,6.78416164383562,0.178106508875739,0.094300107,20.0,0.3,21.394129653148774,0.683792651302825,0.002010629095669,0.028660382819962,0.032432741646704,0.031102662570621,58.66478,0.153941820666667
51119951200,Census Tract 9512,Middlesex County,Virginia,6.70491561643836,0.20575221238938,0.09596639,30.0,0.3,14.851578676965946,0.202931018876935,0.002200289109907,0.02712688122678,0.026287505350619,0.031036171025929,61.36182,0.26600754798065
51119990100,Census Tract 9901,Middlesex County,Virginia,,0.0,,,,,,,0.0,0.0,0.0,,
51127700100,Census Tract 7001,New Kent County,Virginia,7.67137452054795,0.066373303997066,0.15219175,40.0,0.3,6801.730150470077,47.92662446355934,4.187537511e-05,0.03562949301194,0.077230645824023,0.151147820687704,58.29288,0.343508473470789
51127700200,Census Tract 7002,New Kent County,Virginia,7.54019643835616,0.150704225352112,0.139834973,40.0,0.3,4350.018068601276,21.568130933231643,2.2431275523e-05,0.030299842265874,0.053934071657857,0.085260035820326,57.74336,0.131990537229337
51127700301,Census Tract 7003.01,New Kent County,Virginia,7.35521561643836,0.077829196466134,0.128458522,30.0,0.3,2744.593780844142,15.697181802305176,3.3338031051e-05,0.028430329216756,0.055724415719938,0.07090069599071,56.67051,0.267857093252021
51127700302,Census Tract 7003.02,New Kent County,Virginia,7.35521561643836,0.360237388724035,0.128458522,30.0,0.3,1556.0848352063244,24.32593421580175,0.000970178263086,0.029974796821036,0.199257305948643,0.077072485933617,56.67051,0.11274610043216
51131930100,Census Tract 9301,Northampton County,Virginia,6.41188082191781,0.252644942869234,0.099561245,20.0,0.2,1.807759374948945,35.36822149034036,0.000284611923894,0.015254532840708,0.033412476409349,0.018210102400272,64.64695,0.693408981840254
51131930200,Census Tract 9302,Northampton County,Virginia,6.41708684931507,0.3050173869846,0.120928597,20.0,0.2,1.50951455631444,17.584158239866703,8.0076154759e-05,0.019178409832242,0.023174198988607,0.019681461931074,66.51797,0.085382900245514
51131930301,Census Tract 9303.01,Northampton County,Virginia,6.41219780821918,0.459899046550757,0.135523993,20.0,0.2,41.484205056938286,11.692926935671675,2.83388687e-07,0.025096277890032,0.024025736572785,0.024957595288766,66.31224,0.510129334662184
51131930302,Census Tract 9303.02,Northampton County,Virginia,6.41219780821918,0.35850622406639,0.135523993,20.0,0.2,42.509300086584965,16.112372420702613,,0.026309874186275,0.023094988905229,0.02622228654085,66.31224,0.079000822544118
51131990100,Census Tract 9901,Northampton County,Virginia,,0.0,,,,,,,0.0,0.0,0.0,,
51133020100,Census Tract 201,Northumberland County,Virginia,6.80291123287671,0.297942386831275,0.09299109,30.0,0.3,17.736678776004695,5.128717547075683,9.8003324611e-05,0.040272345405397,0.093346486590202,0.059734732954825,60.3421555555556,0.246564078321502
51133020200,Census Tract 202,Northumberland County,Virginia,6.72565095890411,0.11159169550173,0.083006181,20.0,0.3,15.498526077212476,2.026316225467187,2.5685558194e-05,0.026287012963613,0.044635848381417,0.037721944927875,60.33341,0.176714561608187
51133020301,Census Tract 203.01,Northumberland County,Virginia,6.67217452054795,0.207088607594936,0.093726859,30.0,0.3,5.188854650776451,2.986196666098123,9.8346997526e-05,0.021928854864334,0.028397350456485,0.029929834982935,62.98615,0.136742542244881
51133020302,Census Tract 203.02,Northumberland County,Virginia,6.67217452054795,0.154252974878801,0.093726859,30.0,0.3,11.663195686599067,1.261610911927527,0.00090349167254,0.020119720868351,0.029658287465093,0.025811381444149,62.98615,0.128167502037899
51133990100,Census Tract 9901,Northumberland County,Virginia,6.64398136986301,0.0,,,,,,,0.0,0.0,0.0,64.63425,
51135000101,Census Tract 1.01,Nottoway County,Virginia,7.56141260273973,0.536821705426356,0.103650593,30.0,0.3,2.934083254870513,1.257749610741936,1.8500564289e-05,0.015884604714221,0.193146115346661,0.021142626261245,56.36631,1.676755768375738
51135000102,Census Tract 1.02,Nottoway County,Virginia,7.56141260273973,0.28282208588957,0.103650593,30.0,0.3,17.33646481175517,3.015011680864729,9.71623953e-06,0.017697090921744,0.116835639536054,0.02347991630967,56.36631,0.966533876536613
51135000200,Census Tract 2,Nottoway County,Virginia,7.49806821917808,0.229116945107398,0.095198438,30.0,0.3,0.933955089564701,4.102377205462999,0.000188909171587,0.018147380286506,0.060832980679462,0.019757764104472,56.30897,0.021963042556787
51135000300,Census Tract 3,Nottoway County,Virginia,7.45525479452055,0.417893961708394,0.09905646,30.0,0.3,0.479091001286845,32.03294514729503,0.001409196476119,0.020566514130322,0.04194602472339,0.017553651212473,56.26104,0.920220835550764
51135980100,Census Tract 9801,Nottoway County,Virginia,7.5839895890411,0.0,0.108454207,30.0,0.4,18.33139436,0.868959809,5.52337e-07,0.016431348,0.505472135,0.022698003,56.40731,0.008787908
51143010100,Census Tract 101,Pittsylvania County,Virginia,7.44281369863014,0.20837343599615,0.09419219,30.0,0.3,213.0095562164408,4.625691489424955,0.00831047421708,0.014250312608029,0.086202978049092,0.084898251291741,57.69597,0.128538028815648
51143010200,Census Tract 102,Pittsylvania County,Virginia,7.43197479452055,0.283777874945343,0.114682423,30.0,0.3,187.76678328630072,13.087553470875152,0.023111325790867,0.013508459771193,0.300636350840175,0.394420040671363,57.56672,0.499568356490891
51143010301,Census Tract 103.01,Pittsylvania County,Virginia,7.39635616438356,0.205346294046172,0.085339305,30.0,0.3,90.27279399,5.259488395,0.030661282,0.012719082,0.075842685,0.081724202,57.61566,0.088763677
51143010302,Census Tract 103.02,Pittsylvania County,Virginia,7.39635616438356,0.115853658536585,0.085339305,30.0,0.3,92.8697202300978,8.224804398153498,0.089798329206922,0.01293816589842,0.042747223609481,0.049996157137321,57.61566,0.166329270371332
51143010400,Census Tract 104,Pittsylvania County,Virginia,7.46790821917808,0.292893401015228,0.081548661,30.0,0.3,28.80540324097516,1.093988880272991,0.034001708027748,0.014145200125529,0.0397801249963,0.069378413045719,57.93525,0.09307693875185
51143010500,Census Tract 105,Pittsylvania County,Virginia,7.53550246575342,0.397140221402214,0.104406957,30.0,0.3,369.3491986641848,15.824351124371898,0.016106248661321,0.016291209594502,0.04172407020504,0.405973977806415,58.03012,0.493691043633066
51143010600,Census Tract 106,Pittsylvania County,Virginia,7.47351589041096,0.320282413350449,0.095475425,30.0,0.3,230.07648271186383,16.998150280416095,0.012090925800894,0.014522638152682,0.045405236547455,0.059016903120358,57.86533,0.677877760600757
51143010700,Census Tract 107,Pittsylvania County,Virginia,7.51458246575343,0.261186264308012,0.083874313,30.0,0.3,466.0629397200364,1.291111738375228,0.000402628682696,0.018708574229508,0.040052374118397,0.062443856750455,57.96737,0.058474790111111
51143010801,Census Tract 108.01,Pittsylvania County,Virginia,7.70678547945205,0.082737487231869,0.117580557,30.0,0.3,430.6750156858096,18.61133842845576,0.000321217153589,0.020659428170284,0.093010165529215,0.111403025386477,58.28327,0.175745233352254
51143010803,Census Tract 108.03,Pittsylvania County,Virginia,7.71309890410959,0.084958217270195,0.11389968,30.0,0.3,629.2251787680823,4.815593307796918,0.001546902997603,0.028470790440068,0.22934390615274,0.313156718383219,58.27729,0.118891579630137
51143010804,Census Tract 108.04,Pittsylvania County,Virginia,7.71309890410959,0.177865612648221,0.11389968,30.0,0.3,654.6388836920213,7.333121051702128,0.003379630260638,0.025197553276596,0.182731709776596,0.371259396984043,58.27729,0.371029399659575
51143010900,Census Tract 109,Pittsylvania County,Virginia,7.64361123287671,0.278436845778087,0.098731107,30.0,0.3,279.2838099739389,7.04517437064408,0.001181498263589,0.017929758808637,0.060827138080417,0.234625867294118,58.20265,0.073123808708861
51143011001,Census Tract 110.01,Pittsylvania County,Virginia,7.66527320547945,0.089249492900609,0.100651275,30.0,0.3,89.91239979916973,8.11973309337523,0.000490484105275,0.015801990463991,0.070537083274771,0.070406190092202,58.4338,0.376069772237156
51143011002,Census Tract 110.02,Pittsylvania County,Virginia,7.66991463013699,0.137677351550183,0.096160605,30.0,0.3,77.87019594542406,4.280842004119449,0.000389324223579,0.017393074026643,0.078533593063277,0.08381013553397,58.28371,0.236224536794183
51143011100,Census Tract 111,Pittsylvania County,Virginia,7.72680117808219,0.134485349361382,0.128664943,30.0,0.3,162.80789446674947,21.09902538287083,0.000907199454933,0.015674674420866,0.073889057415898,0.094623932245919,58.63894,0.157347785198013
51143011200,Census Tract 112,Pittsylvania County,Virginia,7.76837983561644,0.331826401446654,0.136315644,30.0,0.3,166.88825229214257,13.576069625744957,0.002747912256333,0.019062615877201,0.181819125411765,0.255469564305711,58.41742,0.300813079598111
51143011301,Census Tract 113.01,Pittsylvania County,Virginia,7.78571509589041,0.065351418002466,0.136006561,30.0,0.3,310.6180961032141,23.711628915671326,0.000693139412649,0.020307430725246,0.168691752812856,0.169879460428201,58.34257,0.613585978442716
51143011302,Census Tract 113.02,Pittsylvania County,Virginia,7.78571509589041,0.149415692821368,0.136006561,30.0,0.3,102.00229781051947,11.043070079675324,0.000647218272727,0.019251331380952,0.133626652558442,0.115991283341991,58.34257,0.396973808679654
51143011400,Census Tract 114,Pittsylvania County,Virginia,7.79055671232877,0.166288308740068,0.142519439,30.0,0.3,544.4856550534096,21.756783732162532,0.001497268683551,0.022387956759532,0.27424381934595,0.632651152665182,58.27735,0.596747750416922
51145500101,Census Tract 5001.01,Powhatan County,Virginia,7.91498301369863,0.04590395480226,0.12938512,30.0,0.3,3230.349578009288,16.869191799773553,0.000279569969807,0.041546042723426,0.090235144681557,0.075567712508182,57.15061,0.23685918003037
51145500102,Census Tract 5001.02,Powhatan County,Virginia,7.81629424657534,0.064576509124941,0.117291776,30.0,0.3,2997.375416032787,14.905651319572408,0.000282179628484,0.031174772498975,0.053785022272883,0.054329844936134,56.95549,0.304244852954235
51145500201,Census Tract 5002.01,Powhatan County,Virginia,7.66097890410959,0.038877755511022,0.119721361,30.0,0.3,1503.3491495510305,8.419271830812889,0.000222177856886,0.03292665132581,0.106816814035165,0.14489016320543,56.65664,0.432710535380111
51145500202,Census Tract 5002.02,Powhatan County,Virginia,7.66097890410959,0.058490566037736,0.119721361,30.0,0.3,1152.7184460558228,11.14353816187506,0.00025423027421,0.0270277557157,0.057890121980669,0.05906019058793,56.65664,0.456233970431872
51145500300,Census Tract 5003,Powhatan County,Virginia,7.63448794520548,0.2,0.105748476,30.0,0.3,1444.109946,2.103477144,0.000633485,0.039139974,0.257243677,0.219561784,56.61427,0.0
51145500400,Census Tract 5004,Powhatan County,Virginia,7.46957424657534,0.076091850517785,0.099077196,30.0,0.3,3.908444745460896,3.113351328254047,0.000121177379482,0.025400449846141,0.047607226539615,0.063441004438576,56.32485,0.150660408241779
51147930101,Census Tract 9301.01,Prince Edward County,Virginia,7.37489643835616,0.215406562054208,0.102145618,30.0,0.3,0.223616549990715,87.02253693272979,1.1327801486e-05,0.036385946859796,0.032963504675952,0.017009507138347,56.3654,3.512620829977716
51147930102,Census Tract 9301.02,Prince Edward County,Virginia,7.37489643835616,0.263192182410423,0.102145618,30.0,0.3,0.355459822014155,8.850264012865527,0.00021467964279,0.029802236822176,0.029149729441168,0.017946646052787,56.3654,0.162166617160425
51147930202,Census Tract 9302.02,Prince Edward County,Virginia,7.25514219178082,0.220530174844895,0.094467051,30.0,0.3,24.47607381517252,9.259263065709312,1.049594553e-06,0.040206958020153,0.032264629713282,0.021246761869008,56.65996,0.191966226518779
51147930204,Census Tract 9302.04,Prince Edward County,Virginia,7.32259095890411,0.443304843304843,0.131859514,30.0,0.3,1.596067703710107,94.03422840139629,9.9041823817e-05,0.039353546206307,0.034768367579787,0.017272001309081,56.46905,2.556662087448518
51147930301,Census Tract 9303.01,Prince Edward County,Virginia,7.3342698630137,0.187368421052631,0.092450236,30.0,0.3,3.377455049946658,3.992553072638218,0.000245274402573,0.023845018326012,0.025915756455601,0.017769954858488,56.55758,0.040091463349859
51147930302,Census Tract 9303.02,Prince Edward County,Virginia,7.3342698630137,0.277461350691619,0.092450236,30.0,0.3,67.81355300035705,1.849015783025136,4.8320909606e-05,0.030657570032562,0.026004289125964,0.022565460701228,56.55758,0.083081102581834
51149850100,Census Tract 8501,Prince George County,Virginia,8.02346602739726,0.145658263305322,0.249516211,40.0,0.4,24562.664001301113,52.11666355723048,0.000180274086121,0.061428590636307,0.388497663819083,1.394256408975217,59.9193,0.078683661895911
51149850200,Census Tract 8502,Prince George County,Virginia,7.94501479452055,0.015262515262515,0.282812332,40.0,0.4,24447.870621372815,23.945626753439264,7.56893827e-07,0.045481690175705,0.310037818359015,1.237333667235441,59.86766,0.368000322540024
51149850301,Census Tract 8503.01,Prince George County,Virginia,7.85296136986301,0.030172413793103,0.194300534,40.0,0.4,30119.98013037153,64.798912531328,3.699033955e-06,0.042861837333097,0.320121253962989,0.40251472411401,59.77587,1.398095556741917
51149850302,Census Tract 8503.02,Prince George County,Virginia,7.80878301369863,0.072669826224328,0.16148341,40.0,0.4,20347.3097323846,7.868592353700504,0.07607964947149,0.040927995771166,0.814026175546489,0.650287880209801,59.2799,0.239254738176329
51149850400,Census Tract 8504,Prince George County,Virginia,7.48482493150685,0.094601287766221,0.118384913,30.0,0.3,5185.5277730684265,4.950843665978322,0.000826825368143,0.031096408748162,0.125683341085768,0.099930671617719,58.42542,0.098663201967766
51149850501,Census Tract 8505.01,Prince George County,Virginia,7.56417753424657,0.132298897509187,0.124419543,30.0,0.3,4331.83147067187,27.834381439779,0.000184630669077,0.027072998525961,0.145013572976668,0.178630154298061,59.49644,0.234116118296418
