FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
51001,"Accomack County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51001,"Accomack County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51007,"Amelia County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51011,"Appomattox County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51025,"Brunswick County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51029,"Buckingham County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51031,"Campbell County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51033,"Caroline County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51036,"Charles City, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51037,"Charlotte County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51041,"Chesterfield County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51049,"Cumberland County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51053,"Dinwiddie County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51057,"Essex County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51073,"Gloucester County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51075,"Goochland County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51081,"Greensville County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51083,"Halifax County with South Boston City, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51085,"Hanover County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51087,"Henrico County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51089,"Henry County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51093,"Isle of Wight County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51095,"James City, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
