FIPS,County,State,Met_Breast_Screen,Met_Cervical_Screen,Met_Colon_Screen,Currently_Smoke,BMI_Obese,Physically_Inactive,Binge_Drinking,Sleep_Debt,Cancer_Prevalence,Bad_Health,Poor_Physical,Poor_Mental,Depression,Diabetes_DX,High_BP,BP_Medicine,CHD,Had_Stroke,Kidney_Disease,Asthma,COPD,No_Teeth,Recent_Checkup,Recent_Dentist
51760070802,Richmond City,Virginia,80.5,80.3,67.5,24.8,38.4,33.8,16.3,39.0,5.8,30.0,16.5,21.4,21.9,17.5,42.1,78.5,7.4,5.2,4.1,12.8,10.4,26.9,75.0,47.3
51760070900,Richmond City,Virginia,82.4,80.1,69.0,25.6,40.8,34.5,15.3,41.5,5.5,30.7,16.6,22.3,21.5,18.9,44.8,79.1,7.7,5.5,4.3,13.4,10.3,27.8,77.1,46.0
51760071001,Richmond City,Virginia,82.5,79.8,70.4,22.1,38.5,30.1,16.6,40.2,5.2,25.6,14.3,23.3,23.0,14.8,38.8,75.2,6.0,4.3,3.7,13.5,8.5,22.4,76.2,49.9
51760071002,Richmond City,Virginia,82.3,82.8,75.0,15.9,33.4,24.4,18.3,36.1,5.6,19.7,11.5,18.6,20.2,13.1,35.8,77.3,5.2,3.7,3.4,11.7,6.4,15.2,75.8,60.1
51760071100,Richmond City,Virginia,82.7,84.1,74.0,15.3,32.6,21.2,19.1,34.5,5.8,16.5,10.6,18.1,21.4,11.2,33.9,76.0,4.9,3.1,3.0,11.2,6.0,12.2,75.4,63.5
51800065100,Suffolk County,Virginia,81.4,81.3,66.8,29.1,55.8,42.6,11.7,46.0,5.1,34.2,18.3,23.4,23.2,20.3,49.0,79.7,7.2,5.8,4.4,14.9,11.2,30.4,79.9,43.9
51800065200,Suffolk County,Virginia,78.3,85.2,74.7,15.0,40.8,25.2,14.9,33.3,8.2,17.2,12.0,15.7,22.3,12.1,39.6,81.4,6.6,3.7,3.5,10.9,7.7,11.4,78.7,69.0
51800065300,Suffolk County,Virginia,79.7,81.7,67.0,25.8,51.1,36.3,13.6,41.6,5.5,28.1,16.4,21.9,24.7,16.6,43.7,78.5,6.7,4.6,3.8,13.6,10.3,23.5,77.6,50.9
51800065400,Suffolk County,Virginia,82.1,84.1,70.2,24.4,53.1,36.7,12.9,44.8,4.8,27.7,15.3,21.2,21.8,16.8,45.1,78.5,5.7,4.7,3.8,14.1,8.6,23.2,79.8,51.2
51800065500,Suffolk County,Virginia,82.0,83.0,68.7,25.6,54.2,39.6,12.1,45.9,5.0,30.4,16.2,21.3,20.9,18.7,48.0,80.0,6.4,5.4,4.1,14.2,9.3,26.4,80.6,48.6
51800075101,Suffolk County,Virginia,82.4,87.2,72.2,15.7,44.5,22.6,17.5,38.7,4.1,14.7,9.6,17.2,21.3,9.2,32.3,72.3,3.2,2.3,2.3,11.4,4.6,10.3,76.3,67.2
51800075102,Suffolk County,Virginia,80.7,87.7,76.4,11.1,37.9,18.1,16.8,31.7,6.9,11.6,9.0,13.2,20.6,9.6,34.1,79.2,4.5,2.5,2.7,9.9,5.0,6.1,77.9,76.7
51800075201,Suffolk County,Virginia,79.6,86.8,75.1,12.8,38.5,19.9,17.1,31.8,7.1,12.8,10.0,14.3,21.8,9.6,34.6,79.2,4.9,2.7,2.7,10.0,5.8,7.4,77.3,75.0
51800075202,Suffolk County,Virginia,80.7,88.4,74.5,13.6,41.1,19.4,18.4,35.6,5.2,12.4,9.0,14.8,20.7,8.6,31.9,74.4,3.5,2.3,2.3,10.4,4.5,7.7,76.5,73.4
51800075203,Suffolk County,Virginia,81.7,88.7,75.3,12.2,38.7,17.2,20.0,34.1,4.5,10.4,7.8,15.2,21.8,6.9,27.2,70.5,2.8,1.8,2.0,10.2,3.7,6.6,74.3,74.7
51800075204,Suffolk County,Virginia,81.4,85.4,75.1,15.0,42.4,24.0,17.3,37.6,5.1,15.4,9.9,17.3,21.3,9.8,33.4,74.8,3.9,2.9,2.7,11.4,5.1,12.1,76.6,66.8
51800075301,Suffolk County,Virginia,79.4,87.2,77.3,11.3,37.1,18.9,16.3,30.1,8.2,12.4,9.8,12.9,20.8,10.1,36.4,81.3,5.5,2.9,3.0,9.7,6.0,6.7,78.6,77.0
51800075302,Suffolk County,Virginia,80.0,85.9,74.4,14.6,41.3,23.6,15.6,33.8,7.5,16.0,11.3,14.9,21.2,12.1,39.6,81.5,6.0,3.5,3.3,10.6,6.9,10.1,78.8,70.8
51800075401,Suffolk County,Virginia,78.5,85.8,74.3,14.6,41.7,22.6,18.1,35.7,6.0,15.1,10.0,15.3,19.7,10.1,35.6,75.0,4.9,3.0,2.9,10.0,5.6,11.1,76.3,67.2
51800075402,Suffolk County,Virginia,81.4,87.2,74.4,13.7,40.1,19.1,20.2,36.0,4.2,11.7,8.3,16.2,21.8,7.3,28.1,70.4,2.8,2.0,2.0,10.6,3.9,8.4,74.3,72.0
51800075403,Suffolk County,Virginia,80.2,88.0,76.9,12.7,39.6,21.6,16.3,34.6,7.0,13.8,9.6,14.7,20.2,9.6,35.2,78.0,4.8,3.0,3.0,10.6,5.3,9.3,78.3,72.3
51800075404,Suffolk County,Virginia,78.5,87.4,75.0,12.8,39.0,19.0,17.8,31.6,7.5,12.5,10.0,14.1,22.0,9.7,35.2,79.3,5.2,2.7,2.8,9.9,6.0,6.9,77.3,75.8
51800075405,Suffolk County,Virginia,77.5,86.2,75.3,14.6,39.2,21.6,17.1,32.0,7.9,14.3,11.1,15.0,23.0,10.4,36.5,80.2,5.8,3.1,3.0,10.2,7.0,8.9,77.2,73.0
51800075501,Suffolk County,Virginia,79.0,84.5,72.2,18.2,44.9,26.9,15.7,37.2,6.0,18.8,12.3,17.8,22.8,12.3,38.2,78.2,5.3,3.4,3.1,11.7,7.2,13.8,77.4,64.0
51800075502,Suffolk County,Virginia,81.2,87.9,75.4,14.0,42.4,21.1,17.4,36.4,5.3,14.0,9.6,15.6,20.8,10.0,34.4,76.2,4.0,2.7,2.6,10.9,4.9,9.8,77.2,71.1
51800075601,Suffolk County,Virginia,82.9,84.8,73.1,21.2,52.2,34.9,12.1,43.2,5.8,26.5,14.9,19.0,20.3,18.6,48.1,81.7,6.6,5.2,4.3,13.4,8.6,20.2,81.6,55.0
51800075602,Suffolk County,Virginia,76.8,85.1,73.1,15.9,40.0,22.5,17.7,33.2,7.1,15.4,11.4,16.1,23.6,10.4,35.5,78.7,5.6,3.1,3.0,10.7,7.1,10.6,76.1,70.6
51800075701,Suffolk County,Virginia,78.4,84.0,71.8,18.0,43.8,26.9,15.6,36.4,6.4,18.7,12.4,18.0,23.5,11.9,37.9,78.4,5.7,3.5,3.2,11.8,7.6,13.5,77.4,64.6
51800075702,Suffolk County,Virginia,77.5,85.7,74.3,15.7,41.4,22.9,17.3,34.6,6.8,15.2,11.1,16.5,23.2,10.2,35.4,77.5,5.2,3.0,2.9,10.9,6.6,10.1,76.6,69.5
51800075703,Suffolk County,Virginia,78.1,85.6,74.3,16.7,42.0,25.6,16.0,34.8,7.4,17.7,12.2,15.9,22.3,12.4,39.6,80.9,6.2,3.7,3.4,10.9,7.7,12.3,77.8,67.8
51800075801,Suffolk County,Virginia,78.5,84.1,70.6,18.7,43.2,26.3,16.2,34.7,7.0,18.7,13.3,17.5,24.6,12.5,38.7,79.8,6.3,3.6,3.3,11.3,8.5,13.4,76.6,65.6
51800075802,Suffolk County,Virginia,79.4,85.2,73.4,17.3,44.5,27.8,14.8,36.6,7.4,19.9,13.1,16.1,21.3,14.7,43.4,82.6,6.7,4.4,3.8,11.2,8.1,14.2,79.2,65.9
51800075803,Suffolk County,Virginia,77.5,85.2,73.6,16.9,41.1,24.0,17.4,34.4,6.7,16.1,11.6,16.7,23.6,10.6,35.7,78.2,5.4,3.2,3.0,10.9,7.1,11.5,76.0,68.6
51810040000,Virginia Beach County,Virginia,81.2,79.1,66.6,11.8,26.7,14.4,26.2,34.3,1.2,8.9,5.7,19.2,22.0,2.4,12.4,38.0,1.0,0.7,0.9,9.4,2.0,10.4,65.6,66.9
51810040200,Virginia Beach County,Virginia,83.1,79.3,72.4,18.0,35.8,24.6,17.0,39.6,3.4,18.3,10.7,21.5,24.1,9.3,26.6,70.3,3.4,2.6,2.3,12.7,5.3,16.5,73.7,58.7
51810040402,Virginia Beach County,Virginia,82.9,81.3,72.8,19.6,39.1,26.1,15.4,41.2,4.2,19.4,11.5,20.3,22.8,10.9,30.8,73.3,4.0,2.9,2.7,12.7,6.1,15.5,75.8,57.4
51810040403,Virginia Beach County,Virginia,80.0,82.1,73.2,16.1,32.5,20.9,17.7,35.6,5.2,14.5,9.8,16.6,21.9,9.0,27.5,74.8,4.2,2.4,2.4,10.4,5.5,10.7,73.7,66.4
51810040404,Virginia Beach County,Virginia,81.3,85.9,78.1,10.8,28.6,16.9,15.7,31.7,7.4,11.4,8.5,12.4,19.1,9.4,30.0,80.7,4.7,2.6,2.7,9.3,4.8,6.4,77.4,75.6
51810040600,Virginia Beach County,Virginia,82.7,83.3,73.9,17.1,37.5,23.8,15.9,39.6,5.0,17.1,10.6,17.8,21.0,10.9,31.5,75.6,4.3,3.0,2.8,11.5,5.6,12.8,76.4,62.1
51810040801,Virginia Beach County,Virginia,79.0,81.5,73.8,16.4,31.9,20.8,18.7,35.4,5.3,14.3,9.8,17.3,22.9,8.4,26.5,74.2,4.1,2.4,2.4,10.5,5.5,10.9,72.9,66.6
51810040802,Virginia Beach County,Virginia,81.0,83.8,73.7,16.5,34.0,21.4,16.9,36.9,5.2,15.0,10.1,16.2,21.3,10.0,29.5,76.2,4.2,2.6,2.5,10.6,5.5,10.6,74.8,66.1
51810041002,Virginia Beach County,Virginia,79.3,81.8,70.5,22.1,36.0,25.7,16.3,37.0,5.7,19.6,13.0,18.6,24.7,11.4,31.8,77.0,5.5,3.1,2.9,11.5,8.2,14.4,73.7,59.9
51810041003,Virginia Beach County,Virginia,79.2,83.4,73.4,16.0,31.9,20.5,17.8,34.6,6.0,14.1,10.1,16.1,22.3,9.1,28.5,76.8,4.6,2.6,2.6,10.2,5.9,10.2,74.2,68.5
51810041004,Virginia Beach County,Virginia,79.9,82.3,73.3,17.4,33.6,22.6,17.1,35.9,5.8,16.6,11.0,16.7,22.3,10.6,30.4,77.3,4.9,3.0,2.8,10.6,6.5,12.1,74.2,64.7
51810041200,Virginia Beach County,Virginia,79.9,85.2,76.7,13.3,30.7,19.9,14.9,31.3,8.8,14.3,10.7,13.4,20.7,11.2,34.7,83.1,6.6,3.4,3.4,9.6,6.9,8.5,78.2,72.6
51810041400,Virginia Beach County,Virginia,81.4,87.5,77.5,9.9,28.5,15.3,15.7,30.0,7.9,10.5,8.4,11.6,19.1,9.2,30.5,81.4,4.9,2.6,2.7,9.1,4.7,5.5,78.0,78.5
51810041600,Virginia Beach County,Virginia,80.2,85.9,78.1,11.5,29.1,19.2,13.5,29.9,9.8,13.7,10.3,11.7,19.2,11.8,36.4,85.0,6.8,3.5,3.6,9.2,6.7,7.4,80.0,75.3
51810041801,Virginia Beach County,Virginia,80.6,83.2,74.8,14.3,30.9,17.5,19.4,33.4,4.8,12.1,8.8,16.8,23.8,7.0,23.5,71.1,3.5,2.0,2.1,10.5,4.7,8.8,72.2,69.7
51810041802,Virginia Beach County,Virginia,81.5,86.7,77.1,11.7,29.7,15.5,18.2,30.7,6.9,10.7,8.6,13.5,21.6,8.2,27.7,78.2,4.5,2.3,2.5,9.4,4.9,6.3,75.1,75.7
51810042000,Virginia Beach County,Virginia,82.7,88.9,79.6,8.7,27.9,13.3,15.7,28.0,8.5,9.5,8.0,10.4,18.8,9.1,31.1,82.6,4.9,2.4,2.7,8.8,4.7,4.2,78.9,81.5
51810042201,Virginia Beach County,Virginia,80.9,87.2,78.8,10.5,28.6,15.2,16.6,29.6,8.0,10.4,8.5,12.2,20.4,8.7,29.6,81.0,4.8,2.5,2.7,9.3,5.0,5.6,77.4,78.5
51810042202,Virginia Beach County,Virginia,80.0,86.4,76.4,12.9,30.3,17.4,16.8,31.2,7.7,12.2,9.6,13.3,21.0,9.4,30.6,80.5,5.1,2.7,2.8,9.5,5.8,7.2,76.6,75.2
51810042400,Virginia Beach County,Virginia,79.6,84.4,74.6,16.4,32.8,21.6,16.2,33.8,7.1,15.8,11.2,15.3,22.1,10.9,32.3,80.0,5.6,3.2,3.0,10.3,6.9,10.7,75.8,68.3
51810042600,Virginia Beach County,Virginia,79.8,84.3,74.7,15.6,32.6,20.7,16.5,33.9,6.7,15.1,10.6,15.6,22.0,9.9,30.8,78.4,5.2,2.9,2.9,10.4,6.5,10.3,75.5,68.3
51810042801,Virginia Beach County,Virginia,79.6,83.8,74.2,17.4,34.0,22.3,16.8,35.5,6.3,16.2,11.1,16.0,22.1,10.9,31.6,78.8,5.2,3.0,2.9,10.4,6.6,11.3,75.0,66.5
51810042802,Virginia Beach County,Virginia,81.6,81.3,72.8,16.2,33.8,20.1,18.7,36.9,3.9,14.0,9.3,18.3,23.2,8.0,24.9,70.6,3.1,2.1,2.1,11.1,4.7,10.9,72.7,65.3
51810043002,Virginia Beach County,Virginia,81.8,88.3,77.9,10.1,28.4,14.7,16.2,28.9,7.9,10.3,8.5,11.3,19.6,8.8,29.9,81.3,4.7,2.4,2.6,9.1,4.9,5.2,77.7,79.8
51810043003,Virginia Beach County,Virginia,80.4,86.6,80.5,8.8,25.9,17.0,14.0,27.2,11.1,11.5,9.2,10.8,18.6,9.9,34.7,85.3,6.7,3.4,3.6,8.7,5.9,6.2,80.1,78.7
51810043004,Virginia Beach County,Virginia,81.7,87.6,78.0,9.8,27.8,13.9,17.9,29.0,7.4,9.5,7.9,12.0,20.1,7.8,27.6,79.3,4.5,2.2,2.4,9.0,4.5,5.2,76.1,79.1
51810043200,Virginia Beach County,Virginia,80.4,81.8,71.5,14.6,31.8,17.3,22.1,36.0,2.1,11.1,7.4,20.2,25.1,4.2,16.4,53.2,1.5,1.1,1.3,11.0,3.0,7.8,68.9,65.6
51810043400,Virginia Beach County,Virginia,82.8,88.4,80.8,8.3,27.4,12.9,16.2,27.4,8.5,9.1,7.8,10.7,19.5,8.5,30.0,82.1,4.8,2.3,2.6,8.9,4.5,3.9,78.3,81.7
51810043600,Virginia Beach County,Virginia,82.5,88.5,79.6,8.5,28.0,13.3,16.1,27.6,8.5,9.5,8.1,10.8,19.5,8.9,30.8,82.3,5.1,2.4,2.7,8.9,4.7,4.1,78.3,80.9
51810043800,Virginia Beach County,Virginia,81.9,88.4,80.0,8.7,27.7,14.0,15.7,27.7,9.0,9.8,8.3,10.9,19.3,8.9,31.3,82.7,5.4,2.6,2.9,8.9,4.9,4.7,78.6,80.5
51810044001,Virginia Beach County,Virginia,80.6,80.8,74.2,14.7,31.0,17.6,20.4,34.1,4.1,12.0,8.6,18.2,24.7,6.6,22.0,68.6,3.0,1.8,1.9,10.7,4.5,9.1,71.1,68.3
51810044003,Virginia Beach County,Virginia,81.9,87.3,76.6,11.9,30.4,15.4,17.9,31.0,6.6,10.9,8.6,13.0,20.9,8.5,28.3,78.4,4.4,2.3,2.4,9.4,4.9,6.1,75.4,76.0
51810044004,Virginia Beach County,Virginia,81.4,83.3,71.7,15.8,32.6,18.2,19.7,34.0,4.7,12.9,9.5,16.8,23.4,7.9,25.4,72.5,3.7,2.1,2.1,10.2,5.1,9.4,71.9,68.0
51810044200,Virginia Beach County,Virginia,81.7,80.5,70.1,20.7,36.9,24.7,17.2,37.8,4.3,18.7,11.8,19.8,24.9,10.4,28.8,73.4,4.3,2.8,2.6,11.8,6.7,15.8,72.7,58.8
51810044401,Virginia Beach County,Virginia,81.3,88.1,78.6,9.9,28.5,15.1,15.4,28.5,8.7,10.6,8.7,11.2,19.5,9.4,31.9,82.8,5.4,2.7,2.9,9.0,5.2,5.4,78.6,79.4
51810044402,Virginia Beach County,Virginia,81.0,85.2,76.5,13.2,31.1,18.1,16.5,31.9,7.2,13.0,9.9,14.4,22.1,9.6,30.0,79.6,5.0,2.7,2.8,10.1,5.9,7.6,76.2,73.0
51810044600,Virginia Beach County,Virginia,80.3,87.7,79.3,9.8,27.6,17.0,13.7,27.9,10.8,12.0,9.6,10.7,18.8,10.5,35.7,85.3,6.7,3.4,3.5,8.9,6.2,6.2,80.6,79.0
51810044805,Virginia Beach County,Virginia,80.9,79.6,72.6,13.4,29.2,16.0,22.9,34.8,2.4,9.9,7.0,19.2,24.5,4.2,16.2,56.8,1.7,1.1,1.3,10.6,3.0,8.1,68.7,68.6
51810044806,Virginia Beach County,Virginia,82.1,81.6,71.7,19.2,37.3,23.6,17.4,38.9,4.3,17.6,11.1,19.0,23.2,10.5,29.6,73.7,4.1,2.7,2.5,11.5,6.0,14.0,73.8,60.3
51810044807,Virginia Beach County,Virginia,80.1,82.5,73.6,14.8,31.4,19.3,19.0,34.8,5.0,12.9,9.1,17.1,22.9,7.5,24.7,72.5,3.6,2.2,2.2,10.5,4.8,9.9,72.9,68.3
51810044808,Virginia Beach County,Virginia,81.5,83.6,73.0,15.9,33.1,19.1,18.4,35.0,4.9,13.3,9.6,17.2,24.0,8.1,25.7,73.4,3.6,2.1,2.2,10.9,5.3,9.2,73.4,68.4
51810045000,Virginia Beach County,Virginia,,76.0,60.8,8.6,22.9,12.2,27.9,33.3,0.9,7.0,4.5,18.1,19.5,1.7,10.3,30.7,0.7,0.5,0.7,8.7,1.4,,65.9,71.4
51810045200,Virginia Beach County,Virginia,81.1,80.5,70.1,15.7,31.0,17.9,22.5,36.3,2.2,11.6,7.8,20.8,25.0,4.3,17.0,53.4,1.8,1.2,1.3,10.8,3.4,10.1,68.5,63.9
51810045405,Virginia Beach County,Virginia,82.0,83.4,76.0,13.9,32.0,18.8,18.0,36.5,4.3,12.4,8.5,15.8,20.6,8.5,25.8,73.5,3.1,2.1,2.1,10.2,4.1,7.7,74.3,69.4
51810045406,Virginia Beach County,Virginia,81.2,82.0,71.9,15.4,32.0,20.3,17.8,37.2,3.7,13.6,8.8,16.7,20.8,8.5,24.9,71.6,2.9,2.0,2.0,10.4,4.2,9.1,73.1,66.2
51810045407,Virginia Beach County,Virginia,80.5,83.1,72.6,17.1,33.1,21.1,17.6,36.0,5.0,14.9,10.2,16.5,22.2,9.6,28.1,75.3,4.1,2.4,2.4,10.5,5.6,9.9,73.7,66.2
51810045408,Virginia Beach County,Virginia,79.8,83.9,72.3,15.5,31.6,18.6,19.3,34.9,4.5,12.6,9.0,17.0,23.4,7.4,23.8,71.5,3.2,2.0,2.1,10.5,4.7,9.1,72.4,69.3
51810045412,Virginia Beach County,Virginia,81.1,86.4,78.0,11.7,29.9,16.1,16.4,29.8,8.1,11.7,9.4,12.5,20.8,9.7,31.8,81.9,5.5,2.7,2.8,9.3,5.8,6.1,77.4,76.8
51810045414,Virginia Beach County,Virginia,80.8,81.6,72.3,17.2,34.2,21.7,18.2,37.9,4.1,15.0,9.8,18.0,22.4,8.9,26.3,72.0,3.4,2.2,2.2,10.9,5.0,10.5,73.2,64.1
51810045415,Virginia Beach County,Virginia,79.8,82.9,74.9,16.6,33.4,21.3,17.1,35.4,5.9,15.2,10.4,15.9,21.8,10.5,30.3,77.9,4.7,2.8,2.7,10.3,6.0,10.0,74.8,67.4
51810045417,Virginia Beach County,Virginia,81.3,86.5,74.5,14.2,31.8,17.0,18.4,33.4,5.5,11.8,9.1,14.7,22.2,8.3,26.7,75.8,3.7,2.2,2.2,9.9,4.9,7.4,74.2,73.1
51810045420,Virginia Beach County,Virginia,81.7,88.2,75.5,11.7,30.0,14.7,18.5,31.3,6.2,10.0,8.3,13.1,21.1,7.7,26.4,77.1,3.7,2.1,2.2,9.5,4.4,5.6,75.2,77.6
51810045421,Virginia Beach County,Virginia,81.7,86.0,72.7,14.7,31.9,17.5,18.1,34.3,4.8,12.0,8.8,14.9,21.8,8.2,25.8,74.3,3.2,2.0,2.1,10.1,4.5,7.4,73.9,72.1
51810045422,Virginia Beach County,Virginia,81.9,86.2,73.9,13.5,31.4,16.9,18.2,34.3,5.0,11.4,8.5,14.4,21.0,8.3,26.0,75.1,3.3,2.0,2.1,9.9,4.3,7.0,74.4,73.2
51810045423,Virginia Beach County,Virginia,80.3,86.2,77.8,13.9,32.1,17.9,17.5,34.0,6.6,12.7,9.3,13.3,19.6,9.6,30.8,78.3,4.7,2.6,2.7,9.4,5.3,7.5,76.0,72.6
51810045424,Virginia Beach County,Virginia,82.2,88.1,76.0,10.6,29.5,13.7,18.8,31.2,5.8,9.2,7.6,12.8,20.7,7.4,25.2,76.3,3.3,1.9,2.1,9.4,3.9,5.0,75.1,78.8
51810045425,Virginia Beach County,Virginia,81.0,86.4,74.0,13.9,31.3,16.7,18.7,33.0,5.6,11.6,9.0,14.7,22.3,8.2,26.3,75.8,3.7,2.1,2.2,9.9,4.8,7.2,74.2,73.8
51810045426,Virginia Beach County,Virginia,81.4,86.4,72.5,14.6,31.9,17.1,19.0,34.0,4.8,11.9,8.8,15.2,22.3,7.7,25.0,73.2,3.3,2.0,2.1,10.1,4.5,7.8,73.2,71.9
51810045427,Virginia Beach County,Virginia,81.1,85.8,73.5,14.4,31.8,16.6,20.2,34.8,4.4,10.9,8.3,15.9,22.7,7.0,23.4,71.3,2.9,1.8,1.9,10.1,4.1,7.3,72.6,72.3
51810045428,Virginia Beach County,Virginia,77.7,85.9,77.0,10.0,25.5,23.1,10.9,27.7,13.7,16.0,11.6,10.8,17.5,12.2,41.4,87.7,9.7,5.0,4.9,8.7,8.1,9.6,82.4,74.0
51810045601,Virginia Beach County,Virginia,81.1,86.8,76.4,12.7,30.7,17.4,16.8,31.8,7.4,12.1,9.4,13.4,20.8,9.2,30.2,79.9,4.9,2.7,2.7,9.6,5.5,7.2,76.6,74.8
51810045603,Virginia Beach County,Virginia,81.8,84.4,74.4,13.4,31.3,16.8,19.6,34.4,4.3,11.4,8.1,16.0,22.0,7.2,23.5,70.9,3.0,1.8,2.0,10.2,4.1,7.9,72.4,70.1
51810045604,Virginia Beach County,Virginia,81.5,82.0,75.4,13.1,30.5,17.3,19.9,34.7,3.9,11.5,7.9,17.4,23.0,6.4,21.6,68.2,2.7,1.8,1.9,10.7,3.8,8.9,72.0,69.2
51810045801,Virginia Beach County,Virginia,79.4,83.4,75.9,15.7,32.5,21.6,16.3,34.5,6.9,15.2,10.7,15.3,21.4,10.7,31.6,79.6,5.4,3.0,3.0,10.2,6.4,10.0,75.9,68.3
51810045803,Virginia Beach County,Virginia,81.1,84.6,77.1,12.8,30.9,17.8,17.4,33.5,6.2,12.2,9.0,14.8,21.1,8.8,28.2,77.4,4.4,2.4,2.5,10.0,5.1,7.5,75.6,72.3
51810045805,Virginia Beach County,Virginia,81.1,85.8,78.8,12.8,30.8,17.8,17.2,32.8,7.0,12.3,9.2,13.9,20.7,9.5,30.1,79.7,4.7,2.7,2.8,9.8,5.3,7.2,76.3,73.8
51810045806,Virginia Beach County,Virginia,80.5,83.6,74.1,17.7,34.8,22.7,16.5,37.1,5.5,16.3,10.9,16.7,22.0,10.8,30.8,77.4,4.6,2.8,2.7,10.9,6.2,11.0,75.2,65.0
51810045807,Virginia Beach County,Virginia,82.1,84.2,75.8,13.7,31.6,17.4,19.4,35.0,4.2,11.6,8.2,16.2,22.2,7.1,23.6,71.6,2.8,1.9,1.9,10.4,4.1,8.0,72.9,70.7
51810045808,Virginia Beach County,Virginia,81.3,84.3,73.7,16.0,34.1,19.6,18.4,36.8,4.5,13.8,9.4,16.7,22.1,8.7,26.7,72.9,3.4,2.2,2.2,10.7,4.9,9.0,73.7,67.0
51810045809,Virginia Beach County,Virginia,81.8,83.3,75.2,14.6,32.1,19.1,18.4,36.9,4.3,12.7,8.6,15.9,20.8,8.4,25.6,73.0,3.1,2.1,2.1,10.3,4.2,8.3,73.6,68.7
51810045810,Virginia Beach County,Virginia,81.3,78.2,66.6,23.4,40.1,29.6,14.3,42.2,3.7,22.2,12.8,22.0,24.5,12.2,31.2,73.3,4.0,2.9,2.6,13.3,6.9,16.3,75.2,52.6
51810046002,Virginia Beach County,Virginia,80.6,85.7,76.8,13.3,30.7,18.4,16.1,32.3,7.2,13.2,9.8,13.7,20.8,10.1,31.1,80.5,5.0,2.8,2.8,9.9,5.9,7.6,76.8,73.1
51810046005,Virginia Beach County,Virginia,80.9,84.3,75.8,14.8,32.7,20.4,16.2,34.9,6.2,14.1,9.9,15.6,21.8,9.8,29.8,78.1,4.5,2.7,2.7,10.5,5.7,9.4,75.9,68.9
51810046006,Virginia Beach County,Virginia,79.9,86.2,77.9,12.4,29.8,18.0,15.9,31.4,7.8,12.4,9.4,12.7,19.8,10.1,31.7,81.8,5.3,2.8,2.9,9.3,5.7,7.0,77.4,75.1
51810046009,Virginia Beach County,Virginia,80.3,85.0,75.7,14.6,32.1,20.3,15.7,33.1,7.6,14.5,10.6,14.5,21.3,10.8,32.8,81.1,5.8,3.1,3.1,10.0,6.5,9.1,77.0,70.7
51810046010,Virginia Beach County,Virginia,79.0,83.2,74.0,16.4,32.8,21.5,16.8,35.2,6.2,15.2,10.6,16.5,22.4,9.7,29.7,77.3,5.0,2.8,2.7,10.7,6.3,10.8,75.1,67.2
51810046011,Virginia Beach County,Virginia,80.6,83.4,73.0,16.6,33.4,23.0,15.1,34.8,7.3,16.5,11.4,15.6,21.8,11.3,33.3,80.5,5.7,3.3,3.2,10.5,7.0,11.6,76.7,66.8
51810046012,Virginia Beach County,Virginia,82.7,83.9,75.5,14.5,32.6,18.7,18.3,36.5,4.0,12.6,8.5,16.1,21.3,8.2,24.9,71.4,2.9,1.9,2.0,10.3,4.1,7.7,73.3,67.7
51810046013,Virginia Beach County,Virginia,82.5,83.6,73.1,16.0,34.0,20.9,17.4,37.8,4.1,14.3,9.3,16.7,21.2,9.2,26.9,73.3,3.2,2.2,2.2,10.8,4.6,9.2,74.1,65.9
51810046014,Virginia Beach County,Virginia,82.3,83.3,72.5,13.6,31.3,18.7,17.1,36.0,4.1,12.3,8.3,15.0,19.8,9.0,25.9,74.2,3.0,2.0,2.1,10.0,3.9,7.1,74.4,69.8
51810046015,Virginia Beach County,Virginia,81.9,84.7,73.0,14.6,32.1,18.2,18.5,36.4,4.3,11.9,8.5,15.4,20.9,8.2,25.2,73.1,2.9,1.9,2.0,10.0,4.1,7.5,73.7,70.5
51810046016,Virginia Beach County,Virginia,82.9,86.4,74.2,11.8,30.3,15.9,17.2,33.8,5.0,10.6,7.9,12.9,19.1,8.5,26.5,76.3,3.2,2.0,2.1,9.4,3.8,5.7,75.4,75.3
51810046204,Virginia Beach County,Virginia,79.7,84.3,75.4,15.4,32.2,20.9,15.6,33.3,7.7,15.1,11.0,14.5,21.3,11.1,33.5,81.4,5.9,3.2,3.1,10.1,7.0,9.5,77.1,70.2
51810046206,Virginia Beach County,Virginia,80.7,84.7,76.3,12.9,29.8,19.0,15.9,33.6,6.6,12.9,9.2,13.4,19.2,10.5,30.7,80.2,4.7,2.7,2.8,9.4,5.1,7.5,76.5,72.2
51810046207,Virginia Beach County,Virginia,82.0,83.6,75.3,13.6,31.2,17.6,18.6,35.1,4.2,11.8,8.3,16.4,22.2,7.8,24.2,72.3,3.0,1.9,2.0,10.6,4.1,7.4,73.5,70.1
51810046211,Virginia Beach County,Virginia,81.0,85.4,77.5,12.7,30.0,18.4,15.8,32.1,7.5,12.9,9.6,13.0,19.9,10.5,32.0,81.5,5.2,2.9,2.9,9.5,5.7,7.1,77.3,74.1
51810046212,Virginia Beach County,Virginia,82.1,86.0,78.0,11.6,29.7,16.5,16.4,32.1,6.7,11.4,8.7,12.7,19.6,9.7,29.9,80.2,4.4,2.4,2.6,9.4,4.9,5.8,76.8,75.6
